기준_년_분기_코드,상권_코드,집객시설_수,관공서_수,은행_수,종합병원_수,일반_병원_수,약국_수,유치원_수,초등학교_수,중학교_수,고등학교_수,대학교_수,백화점_수,슈퍼마켓_수,극장_수,숙박_시설_수,공항_수,철도_역_수,버스_터미널_수,지하철_역_수,버스_정거장_수
2019_1,1001037,66,,2,,1,11,1,1,,,,,,,8,,,,,4
2019_1,1000708,22,2,,,1,5,,,,,,,,,1,,,,,1
2019_1,1000843,6,1,,,,2,,,,,,,,,,,,,,
2019_1,1000826,14,,,,,2,,,,,,,,,,,,,,6
2019_1,1000588,22,2,3,,,5,,,,,,,,,2,,,,,1
2019_1,1000337,32,1,,,,5,1,1,,,,,2,,1,,,,,2
2019_1,1000941,34,,3,,,5,,,,,,,1,,,,,,,1
2019_1,1000944,37,,1,,1,7,,,,,,,,,3,,,,,4
2019_1,1000184,13,1,,,,3,,,,,,,,,,,,,,2
2019_1,1000447,19,2,1,,,2,,1,,,,,,,4,,,,,3
2019_1,1000851,11,,1,,,,1,,,,,,1,,,,,,,2
2019_1,1001138,119,,4,,,2,,,,,,,,6,,,,,1,4
2019_1,1001135,407,4,14,,1,25,,,,,,,1,7,23,,,,,7
2019_1,1001092,102,1,4,,1,7,,,,,,,1,,13,,,,,12
2019_1,1001056,21,2,5,,,,,,,,,,,,1,,,,,2
2019_1,1000952,16,,2,,,3,1,,,,,,1,,,,,,,
2019_1,1001181,48,2,4,,1,3,,,,,,,,1,2,,,,1,7
2019_1,1000641,15,,1,,,2,,,,,,,,,1,,,,,2
2019_1,1001043,71,,7,,,7,,,,,,,,,1,,,,2,7
2019_1,1001226,65,3,8,,,10,1,,,,,,,2,8,,,,,3
2019_1,1001099,71,,9,,,4,,,,,,,2,,9,,,,,4
2019_1,1001331,12,,1,,,,1,,,,,,,,1,,,,,1
2019_1,1000358,18,,1,,,3,,,,,,,,,1,,,,,3
2019_1,1000047,18,,1,,,3,,,,,,,,,5,,,,,1
2019_1,1001063,69,1,4,,1,6,,,,,,,1,,3,,,,,7
2019_1,1001164,60,1,7,,,6,,,,,,,,,,,,,,5
2019_1,1001273,70,1,7,,,8,,,,,,,1,8,1,,,,,7
2019_1,1001314,11,,3,,1,4,,,,,,,1,,,,,,,1
2019_1,1000039,34,,4,,,1,,,,,,,,5,1,,,,,4
2019_1,1000008,20,2,,,,,,,,,,,,1,2,,,,,6
2019_1,1000187,5,1,,,,,1,,,,,,,,,,,,,
2019_1,1001179,53,5,3,,,5,,,,,,,,1,5,,,,,8
2019_1,1001232,113,4,2,,,5,,,,,,,,6,21,,,,1,1
2019_1,1001492,593,21,63,,,37,,,,,,1,1,51,25,,,,2,50
2019_1,1000043,1,1,,,,,,,,,,,,,,,,,,
2019_1,1000492,7,,,,,,,,,,,,,,3,,,,,
2019_1,1001304,1,,,,,,,,,,,,,,,,,,,
2019_1,1000066,2,,,,,,,,,,,,,,,,,,,
2019_1,1001356,1,,,,,1,,,,,,,,,,,,,,
2019_1,1000212,2,1,,,,,,,,,,,,,,,,,,
2019_1,1000473,2,,,,,,,,,,,,,,,,,,,2
2019_1,1000113,1,,,,,,,,,,,,,,,,,,,
2019_1,1001344,1,,,,,,,,,,,,1,,,,,,,
2019_1,1000752,3,,,,,,1,,,,,,,,,,,,,
2019_1,1000750,5,,,,,,,,,,,,,,,,,,,3
2019_1,1001445,6,,,,,,,,,,,,1,,2,,,,,
2019_1,1000683,5,,,,,1,,,,,,,,,,,,,,1
2019_1,1000370,4,,,,,,,,,,,,,,,,,,,1
2019_1,1001026,8,,,,,2,,,,,,,,,1,,,,,1
2019_1,1000208,4,,,,,1,,,,,,,,,1,,,,,1
2019_1,1000915,4,,,,,,,,,,,,,,,,,,,1
2019_1,1001488,5,,,,,1,,,,,,,,,2,,,,,
2019_1,1001302,5,,,,,,,,,,,,,,,,,,,2
2019_1,1000555,4,1,,,1,,,,,,,,,,,,,,,
2019_1,1000964,10,,,,,3,,,,,,,1,,1,,,,,2
2019_1,1000283,8,,,,,,,,,,,,,,,,,,,2
2019_1,1000528,7,,,,,,1,,,,,,,,,,,,,
2019_1,1000663,8,,,,,2,,,,,,,,,1,,,,,1
2019_1,1000903,7,,,,,1,,,,,,,,,1,,,,,
2019_1,1001392,2,,,,,1,,,,,,,,,,,,,,
2019_1,1000672,17,1,2,,,1,,,,,,,,,,,,,,4
2019_1,1000881,6,2,1,,,,,,,,,,,,,,,,,
2019_1,1001325,4,,1,,,,,,,,,,,,,,,,,
2019_1,1001322,6,,,,,2,,,,,,,,,,,,,1,1
2019_1,1000654,7,,,,,1,,,,,,,,,,,,,,5
2019_1,1001349,8,,,,,1,,,,,,,,,2,,,,,1
2019_1,1000699,3,,,,,1,,,,,,,,,,,,,,2
2019_1,1000355,2,,,,,1,,,,,,,,,,,,,,1
2019_1,1000310,8,,,,,,,,,,,,,,1,,,,1,3
2019_1,1000063,16,,,,,,,,,,,,,2,3,,,,,5
2019_1,1001286,2,,,,,,,,,,,,,,,,,,,1
2019_1,1000280,16,,,,,,,,,,8,,,,,,,,,4
2019_1,1000812,7,1,,,,,,,,,,,,,,,,,,3
2019_1,1000705,25,,1,,,2,1,,,,,,,,1,,,,,8
2019_1,1000268,10,,,,,2,1,1,,,,,,,1,,,,,
2019_1,1000907,11,,,,,,,,,,,,,,1,,,,,1
2019_1,1001371,6,,,,,1,,,,,,,,,,,,,,1
2019_1,1000107,13,,,,,2,1,,,,,,,,,,,,,2
2019_1,1000763,2,,,,,,,,,,,,,,,,,,,
2019_1,1000221,16,,,,,5,,,,,,,,,2,,,,1,1
2019_1,1000122,6,1,,,,1,,,,,,,,,,,,,,
2019_1,1001137,29,,,,,5,1,,,,,,,,3,,,,,1
2019_1,1001415,5,1,,,,1,,,,,,,,,,,,,,1
2019_1,1000740,14,1,,,,3,1,,,,,,,,,,,,,1
2019_1,1000243,13,,,,,1,1,,,,,,,,1,,,,,2
2019_1,1000297,12,2,2,,,,,,,,,,,,,,,,,4
2019_1,1001377,17,,1,,,3,,,,,,,,,1,,,,,3
2019_1,1000942,24,2,,,,5,,,,,,,,,1,,,,,2
2019_1,1000319,8,1,,,,,,,,,,,,,1,,,,,2
2019_1,1001416,1,1,,,,,,,,,,,,,,,,,,
2019_1,1000543,11,2,,,,1,,,,,,,,,1,,,,,3
2019_1,1001113,10,,,,,1,,,,,,,,1,,,,,1,2
2019_1,1000021,17,2,,,,2,,,,,,,,1,1,,,,,4
2019_1,1000690,17,1,,,,2,,,,,,,,,2,,,,,3
2019_1,1000504,17,,,,,1,,,,,,,,,6,,,,,5
2019_1,1000126,13,,,,,,,,1,,,,,,,,,,,6
2019_1,1000649,8,,,,,,,,,,,,,,,,,,,3
2019_1,1001036,6,,,,,,,,,,,,,,2,,,,,1
2019_1,1000344,6,,,,,,,,,,,,,,,,,,,2
2019_1,1001442,4,,,,,1,,,,,,,,,,,,,,1
2019_1,1001126,2,,1,,,,,,,,,,,,,,,,,1
2019_1,1001368,18,,1,,,2,,,,,,,2,,,,,,1,3
2019_1,1000428,11,,,,,2,,,,,,,,,,,,,,3
2019_1,1000190,12,,1,,,3,,,,,,,,,,,,,,4
2019_1,1001061,18,,,,,2,,,,,,,,,3,,,,,4
2019_1,1001004,15,,1,,1,2,,,,,,,,,1,,,,,2
2019_1,1000032,18,,1,,,3,,,,,,,1,,1,,,,,1
2019_1,1001155,16,,3,,,,,,,,,,,,2,,,,,4
2019_1,1000304,11,,,,,,,,,,,,,,7,,,,,4
2019_1,1000805,20,,,,,,,,,,,,,,20,,,,,
2019_1,1000510,13,3,,,,2,,,,,,,,,,,,,,1
2019_1,1000902,9,,,,,,,,,,,,,,4,,,,,1
2019_1,1000764,26,1,1,,,5,,,,,,,,,,,,,,4
2019_1,1001450,30,,1,,,4,,,,,,,,,1,,,,,2
2019_1,1000667,9,,,,1,2,,,,,,,,,,,,,,1
2019_1,1000415,11,,,,,1,1,,,,,,,,,,,,,2
2019_1,1001339,12,,,,,2,,,,,,,,,,,,,,1
2019_1,1000253,10,1,,,,,,,,,,,,,,,,,,1
2019_1,1000193,20,1,,1,1,3,,,,,,,,,2,,,,,3
2019_1,1000031,10,1,,,,1,,,,,,,,,,,,,,
2019_1,1000015,13,,,,,,,,,,,,,1,2,,,,,1
2019_1,1000867,15,1,1,,,1,,,,,,,,,,,,,,3
2019_1,1000027,19,1,,,,,1,1,1,1,7,,,,2,,,,,
2019_1,1001271,17,,,,,,1,,,,,,,1,3,,,,,3
2019_1,1000910,22,,,,,,,,,,,,,3,,,,,,1
2019_1,1000581,6,,,,,,,,,,,,,,,,,,,4
2019_1,1000452,22,5,1,,,2,,1,,,,,,,,,,,,4
2019_1,1000674,17,1,,,,1,1,,,,,,,,,,,,,5
2019_1,1000531,3,,,,,,,,,,,,,,,,,,,
2019_1,1000538,12,,,,,,1,,,,,,,,,,,,,
2019_1,1000507,4,,,,,1,,,,,,,,,,,,,,
2019_1,1001411,16,,,,,2,1,,,,,,1,,1,,,,,2
2019_1,1000558,2,,,,,,,,,,,,,,1,,,,,
2019_1,1000567,24,1,1,,,2,1,,,,,,,,1,,,,,2
2019_1,1000730,11,,,,,1,,,,,,,,,4,,,,,
2019_1,1000767,7,,,,,,,,,,,,,,,,,,,3
2019_1,1000858,7,,,,,,,,,,,,1,,2,,,,,
2019_1,1000971,3,,,,,,,,,,,,,,,,,,,
2019_1,1000978,11,,,,1,2,,,,,,,,,1,,,,,1
2019_1,1000501,13,,,,,,,1,,,,,,,,,,,,9
2019_1,1000439,9,,1,,,,,,,,,,,,1,,,,,1
2019_1,1000436,14,,,,,,,,,,,,,,,,,,,5
2019_1,1000395,6,,,,,1,,,,,,,,,,,,,,
2019_1,1000014,4,1,,,,,,,,,,,,,,,,,,1
2019_1,1000195,2,,,,,1,,,,,,,,,,,,,,
2019_1,1001326,13,1,2,,,1,,,,,,,,,,,,,,1
2019_1,1000359,6,,,,,1,,,,,,,,,,,,,,2
2019_1,1000348,3,,,,,,,,,,,,,,,,,,,
2019_1,1000013,18,,,,,,,,,,,,,1,11,,,,,1
2019_1,1000469,27,,,,,,1,,,,,,,,20,,,,,1
2019_1,1000836,12,1,,,,,1,,,,,,,,4,,,,,1
2019_1,1001352,4,,,,,1,1,,,,,,,,,,,,,1
2019_1,1000308,9,,,,,1,,,,,,,,,,,,,,2
2019_1,1000451,22,1,1,,,1,,,,,,,,,2,,,,1,6
2019_1,1000499,28,,1,,,2,,,,,,,,,1,,,,1,4
2019_1,1000460,11,,,,,2,,,,,,,,,1,,,,,2
2019_1,1000161,27,,1,,,4,,,,,,,1,,2,,,,,2
2019_1,1000139,7,1,,,,,,,,,,,,,1,,,,,
2019_1,1001162,26,,,,,2,,,,,,,,,5,,,,,1
2019_1,1000796,22,1,1,,1,5,1,,,,,,,,,,,,,5
2019_1,1001348,12,,,,,2,,,,,,,,,,,,,,1
2019_1,1001002,28,1,2,,,5,,,,,,,,,2,,,,1,
2019_1,1000782,17,,1,1,1,4,1,,,,,,,,,,,,,
2019_1,1001076,17,,1,,1,2,,,,,,1,,,,,,,,4
2019_1,1000980,15,,1,,2,4,,,,,,,,,1,,,,,1
2019_1,1000237,44,1,1,,,4,,,,,,,,,1,,,,,6
2019_1,1001201,27,1,1,,,4,,,,,,,,,1,,,,,1
2019_1,1000432,8,,,,,1,,,,,,,,,1,,,,,2
2019_1,1000072,9,,2,,,1,1,,,,,,,,,,,,,
2019_1,1000707,12,,,,,3,,,,,,,,,1,,,,1,2
2019_1,1000542,5,1,,,,1,,,,,,,,,,,,,,1
2019_1,1001476,6,,,,,2,,,,,,,,,,,,,,
2019_1,1000270,20,1,,,,2,,1,1,1,,,,,3,,,,,
2019_1,1000263,7,,,,,1,,,,,,,,,,,,,,1
2019_1,1001298,10,,,,,3,,,,,,,,,,,,,,
2019_1,1000616,19,2,,,,3,,,,,,,,,,,,,,6
2019_1,1001299,7,,,,,1,,,,,,,1,,1,,,,,
2019_1,1000130,11,,1,,,1,,,,,,,,,,,,,,1
2019_1,1000794,9,1,,,,2,,,,,,,,,,,,,,1
2019_1,1001028,15,,,,,2,,,,,,,,,,,,,,3
2019_1,1000979,13,,2,,,1,,,,,,,,,3,,,,,
2019_1,1000917,14,,,,,3,,,,,,,,,3,,,,,
2019_1,1001089,15,,1,,1,2,,,,,,,,,2,,,,1,2
2019_1,1000930,27,1,1,,1,2,,,,,,,,,8,,,,,4
2019_1,1000596,19,,1,,,1,,1,,,,,,,,,,,,4
2019_1,1000101,4,,,,,2,,,,,,,,,,,,,,
2019_1,1000051,13,,,,,1,,,,,,,,1,2,,,,,4
2019_1,1001158,22,1,1,,,3,,,,,,,,,1,,,,,4
2019_1,1000996,6,1,,,1,2,,,,,,,,,,,,,,1
2019_1,1001109,75,2,6,,,4,,,,,,,,,15,,,,,9
2019_1,1000352,30,,2,,,6,,,,,,,,,2,,,,,3
2019_1,1000671,13,,,,,1,,,,,,,,,,,,,,1
2019_1,1000333,14,,,,,2,,,,,,,,,,,,,,6
2019_1,1000500,22,,1,,,4,,,,,,,,,,,,,,3
2019_1,1000191,2,,,,,1,,,,,,,,,,,,,,
2019_1,1000418,14,,1,,,2,,,,,,,,,,,,,,1
2019_1,1000526,13,,1,,,3,1,,,,,,,,,,,,,
2019_1,1000594,18,3,,,,1,,,,,,,1,,,,,,,6
2019_1,1000433,15,,,,,4,,,,,,,,,,,,,,3
2019_1,1000252,38,,,,,4,,,,,,,1,,,,,,,5
2019_1,1000478,8,1,,,,1,,,,,,,,,,,,,,2
2019_1,1001478,42,,1,,,7,2,,,,,,,,4,,,,,2
2019_1,1000169,14,,,,,2,1,,,,5,,1,,4,,,,,
2019_1,1001022,30,,4,,,3,,,,,,,,,1,,,,,3
2019_1,1000935,12,,,,,2,,,,,,,,,,,,,,
2019_1,1000933,16,,1,,,1,,,,,,,,,1,,,,,5
2019_1,1001180,147,2,3,,,11,,,,,,,,,16,,,,2,29
2019_1,1001276,20,,3,,,2,,,,,,,,5,,,,,,1
2019_1,1001219,10,,,,,1,,,,,,,,,1,,,,1,1
2019_1,1000200,8,,,,1,1,,,,,,,,,2,,,,,2
2019_1,1001085,319,6,13,,1,23,,,,,,,,1,43,,,,2,16
2019_1,1001242,47,,3,,,6,,,,,,,,1,12,,,,1,4
2019_1,1001430,132,3,8,,,16,,,,,,,,2,7,,,,1,19
2019_1,1001495,242,7,12,,,9,1,,,,,,,23,22,,,,3,31
2019_1,1000087,11,2,1,,,1,,,,,,,,,1,,,,,1
2019_1,1000712,12,,1,,,2,,,,,,,,,1,,,,,2
2019_1,1001018,29,2,7,,,1,,,,,,,,,5,,,,,2
2019_1,1001133,46,2,3,,,3,,,,,,,,4,2,,,,,1
2019_1,1000592,20,,1,,1,3,,,,,,,,,,,,,,2
2019_1,1001080,10,,1,,,2,,,,,,,,,1,,,,,
2019_1,1001182,255,3,9,,,16,1,,,,,,,13,70,,,,4,34
2019_1,1001236,21,2,2,,,1,,,,1,,,,2,3,,,,,3
2019_1,1000477,7,2,,,,1,,,,,,,,,,,,,,1
2019_1,1000733,21,1,1,,,2,1,,,,,,,,2,,,,,1
2019_1,1001015,54,3,4,,1,7,,,,,,,,,2,,,,,11
2019_1,1000150,19,2,,,,3,1,,,,,,,,,,,,,5
2019_1,1000824,6,1,,,,,,,,,,,,,,,,,,1
2019_1,1000998,5,2,,,,1,,,,,,,,,,,,,,1
2019_1,1000853,9,1,,,,,,,1,1,,,,,1,,,,,2
2019_1,1000837,13,1,1,,,1,,,,,,,,,1,,,,,2
2019_1,1000481,17,2,,,,,1,,,,,,,,1,,,,,3
2019_1,1000136,17,1,,,,1,,,,,,,,,1,,,,,4
2019_1,1001227,100,7,11,,,9,,,,,,,,2,7,,,,,5
2019_1,1000489,3,,,,,,,,,,,,,,,,,,,
2019_1,1000431,5,,,,,,,,,,,,,,,,,,,
2019_1,1000886,3,,,,,1,,,,,,,,,,,,,,
2019_1,1001346,1,,,,,,,,,,,,,,,,,,,
2019_1,1001477,4,,,,,2,,,,,,,,,,,,,,
2019_1,1000844,3,1,,,,,,,,,,,,,,,,,,
2019_1,1001358,1,,,,,,,,,,,,1,,,,,,,
2019_1,1000736,2,,,,,1,,,,,,,,,,,,,,
2019_1,1000336,10,,1,,,2,,,,,,,,,1,,,,,1
2019_1,1000502,9,,,,,1,1,1,,,,,,,,,,,,2
2019_1,1001475,4,,1,,,,,,,,,,,,1,,,,,2
2019_1,1000685,3,,,,,,,,,,,,,,,,,,,3
2019_1,1000846,8,,,,,1,,,,,,,1,,4,,,,,
2019_1,1000856,15,,,,,2,,,,,,,,,1,,,,,2
2019_1,1000562,6,,,,,,,,,,,,,,,,,,,2
2019_1,1000514,2,,,,,,,,,,,,,,,,,,,1
2019_1,1000342,16,,,,,,,,,,,,,,4,,,,,6
2019_1,1000293,4,,,,,1,,,,,,,,,,,,,,3
2019_1,1000074,5,,,,,1,,,,,,,,,3,,,,,
2019_1,1001385,20,,1,,,4,,,,,,,,,,,,,1,2
2019_1,1000393,10,,,,,2,,,,,,,,,,,,,,4
2019_1,1000529,5,,,,,,,,,,,,,,1,,,,,2
2019_1,1000240,5,,,,,1,,,,,,,1,,,,,,,1
2019_1,1000178,7,,,,,1,,,,,,,,,,,,,,2
2019_1,1000036,6,1,,,,,,,,,,,,,1,,,,,
2019_1,1001433,1,,,,,,,,,,,,,,,,,,,
2019_1,1000691,24,,1,,,2,,,,,,,,,2,,,,1,2
2019_1,1000600,34,,,,,1,,,,,,,,,,,,,,4
2019_1,1000943,7,1,,,,,,,,,,,,,3,,,,,
2019_1,1000948,11,,1,,,1,,,,,,,,,1,,,,,1
2019_1,1000368,5,,,,,,1,,,1,,,,,1,,,,,2
2019_1,1001355,8,,,,,2,1,,,,,,1,,2,,,,,
2019_1,1000076,5,,,,,,,,,,,,,,3,,,,,1
2019_1,1000906,4,,,,,,,,,,,,,,3,,,,,
2019_1,1000875,9,,,,,,,,,,,,,,4,,,,,
2019_1,1000997,20,,,,,6,,,,,,,,,1,,,,,1
2019_1,1000911,7,,,,,,,,,,,,,1,4,,,,,
2019_1,1000029,4,,,,,,,,,,,,,,2,,,,,
2019_1,1000631,8,,,,,2,,,,,,,,,,,,,,
2019_1,1001458,22,2,1,,,4,1,,,,,,1,,,,,,,2
2019_1,1001396,4,,,,,,,,,,,,,,,,,,,
2019_1,1000105,7,,,,,1,,,,,,,,,1,,,,,
2019_1,1000196,14,1,,,1,3,,,,,,,,,,,,,,1
2019_1,1000309,19,,,,,,1,,,,,,,,4,,,,,4
2019_1,1001202,56,1,4,,,1,,,,,,1,,9,,,,,,7
2019_1,1000125,11,1,1,,,1,,,,,,,,,,,,,1,
2019_1,1001404,5,,,,,1,,,,,,,,,,,,,,1
2019_1,1000676,12,,1,,,2,,,,,,,,,,,,,,3
2019_1,1000330,10,,,,,1,,,,,,,,,,,,,,2
2019_1,1000545,20,,1,,,4,,,,,,,,,,,,,,2
2019_1,1000799,8,2,,,,2,,,,,,,,,,,,,,2
2019_1,1000242,8,,,,,1,,,,,,,,,,,,,,
2019_1,1000004,12,,,,,3,,,,,,,1,,1,,,,,5
2019_1,1000429,6,,,,,2,1,,,,,,,,,,,,,
2019_1,1001483,12,,1,,,1,,,,,,,,,1,,,,,1
2019_1,1001146,7,1,1,,,,,,,,,,,,,,,,,2
2019_1,1000104,17,1,3,,,1,,,,,,,1,,,,,,,1
2019_1,1000223,14,1,1,,,1,1,,,,,,,,1,,,,,3
2019_1,1000695,8,,1,,,3,,,,,,,,,1,,,,,2
2019_1,1000311,8,,1,,,,,,,,,,,,,,,,1,1
2019_1,1000810,13,,,,,,1,,,,,,,,2,,,,,6
2019_1,1000202,6,,,,,,,,,,,,,,,,,,,1
2019_1,1000769,13,,,,,1,,,,,,,1,,,,,,,5
2019_1,1000446,18,1,,,,2,,,,,,,,1,,,,,,3
2019_1,1001353,19,,1,,,4,,,,,,,2,,,,,,,1
2019_1,1001267,9,,,,,1,,,,,,,,,2,,,,,2
2019_1,1000325,2,,,,,,,,,,,,,,,,,,,1
2019_1,1001097,23,,2,,,3,,,,,,,,5,,,,,,1
2019_1,1001423,6,1,,,,1,,,,,,,,,,,,,,1
2019_1,1000445,17,,,,,,1,,,,,,,,10,,,,,2
2019_1,1000044,12,1,,,,,,,,,,,,,5,,,,,
2019_1,1001200,62,2,4,,,2,,,,,,,,,9,,,,,7
2019_1,1000102,13,1,,,,2,,,,,,,,,1,,,,,6
2019_1,1001187,16,,,,,1,,,,,,,,,11,,,,,2
2019_1,1000127,27,1,1,,,2,,,,,,,,,5,,,,,1
2019_1,1000838,20,,,,,1,,,,,,,,,15,,,,,1
2019_1,1001016,20,,1,,,1,,,,,,,1,,5,,,,,7
2019_1,1000983,25,,,,,3,,1,,,,,,,2,,,,,7
2019_1,1000726,9,1,,,,2,,,,,,,,,1,,,,,1
2019_1,1000303,7,,1,,,,,,,,,,,,,,,,,
2019_1,1000916,3,1,,,,,,,,,,,,,,,,,,
2019_1,1000938,7,,,,,1,,,,,,,,,,,,,,
2019_1,1001086,41,2,5,,,5,,,,,,,,2,,,,,1,12
2019_1,1000850,7,,,,,1,,,,,,,1,,4,,,,,
2019_1,1001310,3,,,,,,,,,,,,1,,,,,,,
2019_1,1000732,14,,,,,3,,,,,,,,,3,,,,,1
2019_1,1000714,6,,,,,1,,,,,,,,,,,,,,2
2019_1,1001424,9,,,,,2,,,,,,,,,1,,,,,
2019_1,1000140,14,1,,,,1,,,,,,,,,,,,,,1
2019_1,1000841,2,,,,,,,,,,,,,,,,,,,
2019_1,1000780,8,,,,,,1,,,,,,,,,,,,,1
2019_1,1000819,8,,,,,1,,,,,,,,,1,,,,,2
2019_1,1000639,19,,,,,2,,,,,,,,,,,,,,
2019_1,1000541,10,,1,,,,,,,,,,,,,,,,,1
2019_1,1000550,11,,,,,1,,,,,,,,,,,,,,2
2019_1,1000570,5,,,,,,,,,,,,,,,,,,,2
2019_1,1001142,11,3,,,,,,,,,,,,,,,,,,1
2019_1,1000735,20,,,,,2,,,,,,,,,,,,,,9
2019_1,1000754,8,,,,,,,,,,,,,,,,,,,6
2019_1,1000965,24,1,,,,1,2,,,,,,1,1,1,,,,,2
2019_1,1001001,13,,,,,4,,,,,,,,,1,,,,,
2019_1,1000995,5,,,,,,,,,,,,,,1,,,,,1
2019_1,1000157,9,,,,,,,,,,,,,,1,,,,,
2019_1,1000057,12,,1,,,1,,,,,,,,,,,,,,2
2019_1,1000416,3,,,,,,,,,,,,,,,,,,,1
2019_1,1000213,9,1,,,,,,,,,,,,,,,,,,
2019_1,1000199,5,,,,,,1,,,,,,,,,,,,,1
2019_1,1000003,41,,1,,,,1,2,,,,,,1,8,,,,,4
2019_1,1000098,18,1,,,,2,,,,,,,,,2,,,,,1
2019_1,1000020,17,2,,,,1,,,,,,,,,2,,,,,2
2019_1,1000411,11,,1,,,1,,,,,,,,,,,,,,4
2019_1,1000060,6,,,,,,,,,,,,,,,,,,,2
2019_1,1000710,25,3,1,,,2,1,,,,,,,,3,,,,,2
2019_1,1001132,10,,2,,,,,,,,,,,,1,,,,,1
2019_1,1000438,22,1,,,,6,,,,,,,,,,,,,,1
2019_1,1000761,29,1,1,,,2,1,,,,,,,,3,,,,1,4
2019_1,1000380,27,,,,,,,,,,,,,,3,,,,,8
2019_1,1000133,22,3,1,,,1,,,,,,,,,1,,,,,4
2019_1,1001031,21,,1,,,,,,,,,,,,,,,,,9
2019_1,1000918,3,,,,,,,,,,,,,,,,,,,1
2019_1,1001125,19,,1,,,,,,,,,,,1,2,,,,,2
2019_1,1000040,22,2,,1,,5,,,,,,,,,2,,,,,
2019_1,1000704,12,1,,,,2,,,,,,,,,,,,,,4
2019_1,1001153,29,1,,,,3,,,,,,,,,2,,,,,5
2019_1,1001139,19,1,1,,,1,,,,,,,,,,,,,1,4
2019_1,1000513,14,1,,,,3,,,,,,,,,1,,,,,1
2019_1,1000117,7,,,,,1,,,,,,,,,,,,,,2
2019_1,1001184,38,1,1,,,,,,,,,,,,11,,,,,7
2019_1,1000756,13,,,,,2,,,,,,,,,,,,,,4
2019_1,1000362,8,2,,,,,,,,,,,,,,,,,,2
2019_1,1000643,12,1,,,,1,,,,,,,,,8,,,,,
2019_1,1000937,17,1,2,,,2,,,,,,,1,,2,,,,1,
2019_1,1001487,10,,,,,2,,,,,,,1,,,,,,,2
2019_1,1000976,8,,,,,1,,,,,,,,,,,,,,3
2019_1,1001263,73,,2,,,8,,,,,,,,,5,,,,2,8
2019_1,1000927,16,,1,,,1,,,,,,,,2,3,,,,,2
2019_1,1001075,36,1,1,,,3,,,,,,,,1,2,,,,,1
2019_1,1000632,30,,,,,2,,,,1,,,,,1,,,,1,4
2019_1,1000232,16,,,,,2,1,,,,,,,,,,,,,7
2019_1,1000706,3,,,,,1,,,,,,,,,,,,,,
2019_1,1001124,26,2,1,,,3,,,,,,,,,4,,,,,3
2019_1,1000077,25,1,1,,,4,,,,,,,,,3,,,,,3
2019_1,1001253,25,,2,,,3,,,,,,,,,,,,,1,4
2019_1,1000296,17,,,,1,3,,,,,,,,,1,,,,,4
2019_1,1000968,26,,1,,1,3,,,,,,,,,2,,,,,3
2019_1,1000572,12,,,,,1,1,,,,,,,,,,,,,5
2019_1,1001362,4,,,,,1,,,,,,,,,,,,,,2
2019_1,1001296,17,,,,,4,,,,,,,,,,,,,,1
2019_1,1001051,46,1,6,,,9,,,,,,,,,,,,,,10
2019_1,1000085,16,1,,,,2,1,,,,,,,1,1,,,,,3
2019_1,1001330,43,,,,,6,,,,,,,1,,,,,,1,4
2019_1,1000360,46,1,2,,,6,,,,,,,,,1,,,,1,5
2019_1,1000454,30,3,1,,,2,,,,,,,,,,,,,,3
2019_1,1000189,14,,1,,,2,,,,,,,,,2,,,,,1
2019_1,1000291,6,,1,,,,,,,,,,,,3,,,,,
2019_1,1001329,25,,1,,,3,,,,,,,2,,1,,,,,1
2019_1,1001084,49,,3,,,3,,,,,,,,,1,,,,1,4
2019_1,1000614,21,,1,,1,2,,,,,,,1,,4,,,,1,3
2019_1,1001052,36,,8,,,2,,,,,,,,,3,,,,,5
2019_1,1001284,10,,2,,,1,,,,,,,,,2,,,,1,
2019_1,1001215,45,1,7,,,2,1,1,,,,,,1,,,,,,12
2019_1,1001045,73,,2,,,12,,,,,,,,,2,,,,,3
2019_1,1000084,19,5,1,,,2,,,,,,,,,2,,,,,1
2019_1,1000069,9,1,,,,2,,,,,,,,,,,,,,1
2019_1,1000551,11,1,1,,1,2,,,,,,,,,,,,,,3
2019_1,1001173,87,3,2,,,10,,,,,,,1,1,8,,,,1,12
2019_1,1000973,13,2,,,,3,1,,,,,,,,,,,,,1
2019_1,1000790,9,2,,,,1,,,,,,,,,,,,,,
2019_1,1001021,30,2,6,,,,,,,,,,,,,,,,,14
2019_1,1000749,1,,,,,,,,,,,,,,,,,,,
2019_1,1000275,1,,,,,,,,,,,,,,,,,,,1
2019_1,1000994,1,,,,,,,,,,,,,,,,,,,1
2019_1,1000050,1,,,,,,,,,,,,,,,,,,,
2019_1,1001408,1,,,,,,,,,,,,,,,,,,,
2019_1,1000762,1,,,,,,,,,,,,,,,,,,,
2019_1,1001380,3,,,,,1,,,,,,,,,,,,,,1
2019_1,1000781,8,,,,,3,,,,,,,,1,,,,,,1
2019_1,1000326,3,1,,,,,,,,,,,,,,,,,,
2019_1,1001345,1,,,,,,,,,,,,,,,,,,,1
2019_1,1000215,8,,,,,1,,,,,,,,,1,,,,,2
2019_1,1000700,7,,,,,1,,,,,,,,,,,,,,1
2019_1,1000869,6,,,,,1,1,,,,,,,,,,,,,
2019_1,1000148,13,1,,,,2,,,,,,,,,,,,,,1
2019_1,1000483,7,,,,,,,,,,,,,,5,,,,,1
