기준_년_분기_코드,상권_코드,월_평균_소득_금액,소득_구간_코드,지출_총금액,식료품_지출_총금액,의류_신발_지출_총금액,생활용품_지출_총금액,의료비_지출_총금액,교통_지출_총금액,여가_지출_총금액,문화_지출_총금액,교육_지출_총금액,유흥_지출_총금액
2019_1,1000258,2591265,6,7363546360,2119352335,874897992,522109846,1061473014,1137668458,275716436,225585043,850930479,295812757
2019_1,1000257,2456564,6,5371486967,1548283777,638196918,384142754,777637003,824735628,205307194,165256849,613857312,214069532
2019_1,1000256,2301596,5,7986901797,2279386204,937353953,562406854,1130123133,1230743636,274115945,246239883,1003259313,323272876
2019_1,1000255,3355069,7,8639613719,2377329048,1023833797,576661363,1153915334,1340573214,298060413,252344169,1256894973,360001408
2019_1,1000254,2518841,6,8111423837,2323425284,964445096,591746903,1132903287,1235183296,290503194,257022583,980763454,335430740
2019_1,1000253,2667395,6,7585505558,2234931545,893644034,543803580,1088635820,1123898828,259972457,241937053,886221186,312461055
2019_1,1000252,3094631,7,10045482748,2811963959,1201515506,680563846,1380562043,1565320988,366303036,296540137,1329276716,413436517
2019_1,1000251,2265470,5,8013530951,2458184564,937692583,572830359,1247119203,1181788372,288670046,252091901,754094505,321059418
2019_1,1000250,2637364,6,9309615352,2579003540,1106193589,653183564,1292765910,1489739661,334490677,281485798,1192622104,380130509
2019_1,1000249,2472519,6,7944748097,2196588507,950403634,604667243,1080873725,1266376631,292023606,250494476,972541388,330778887
2019_1,1000248,2431129,5,11300389668,3164388001,1343075141,825614187,1558223963,1776728585,400670574,353037917,1410854876,467796424
2019_1,1000247,2355466,5,8939550281,2552449176,1053039194,647334122,1239080444,1364787299,300791642,284571680,1127146906,370349818
2019_1,1000246,2352135,5,7406297437,2124435037,869239702,532414858,1038889909,1127541730,249401378,234740384,925661863,303972576
2019_1,1000245,2422152,5,7117521386,2068769709,838321666,518647047,1008558910,1066551250,244929003,228249484,851151988,292342329
2019_1,1000244,2419639,5,8252083762,2417689884,968824489,599694179,1175232509,1227854067,278695126,266153942,979485405,338454161
2019_1,1000243,2467166,6,6231760978,1823421002,733256719,456143308,887449013,926824232,213852531,200966056,733864926,255983191
2019_1,1000242,2691187,6,7425408928,2169109874,880492783,539224058,1058098016,1111278033,268403058,236889202,858412376,303501528
2019_1,1000241,2520064,6,6253778344,1799449841,737745008,451315622,879616310,964448562,213814851,198379813,751282070,257726267
2019_1,1000240,2577791,6,4816915850,1409702169,567820568,338493443,704442184,731182298,174520808,148763897,549640452,192350031
2019_1,1000239,2235672,5,7817972864,2293202587,918379578,555817455,1154338058,1176962373,285524367,242191985,880946998,310609463
2019_1,1000238,2795946,6,7572535726,2047674039,902515304,535314205,1012550973,1229112252,267154386,228576988,1034510020,315127559
2019_1,1000237,2773263,6,13249089647,3480270082,1589697182,950150521,1740101654,2203631624,487685547,395028838,1850969621,551554578
2019_1,1000236,2510617,6,6154364320,1733281138,729391335,439771399,866227625,971423392,220325709,188429054,752980160,252534508
2019_1,1000235,2382239,5,7624294145,2047351010,926002333,552331766,1037260671,1256976433,302428801,226963877,959019922,315959332
2019_1,1000234,2316763,5,5858169155,1730063012,695650779,421607876,877412309,898819274,221269446,181504496,595500016,236341947
2019_1,1000233,2330740,5,8212252117,2312006456,977340731,589796964,1164604266,1303186506,303716599,250809084,975166297,335625214
2019_1,1000232,2614792,6,9625891157,2662725139,1156807866,683943341,1341333712,1552763717,362596047,290789985,1179741330,395190020
2019_1,1000231,2573686,6,9057401174,2657085133,1071955436,641813485,1340698977,1390862241,329142591,279392151,978710211,367740949
2019_1,1000230,2657482,6,11078028573,3034394604,1325699556,837976470,1499368383,1775584589,418326913,344869175,1386558114,455250769
2019_1,1000229,2371170,5,8486489345,2429648015,996225911,607932364,1215239290,1297063758,311856442,261321129,1031661038,335541398
2019_1,1000228,2379191,5,10163724871,2872331743,1200948068,731083347,1426012830,1590805513,357507087,315779816,1252934492,416321975
2019_1,1000227,2667316,6,6065994828,1768608459,716520404,436344233,862749497,921049951,209984213,193532943,708325684,248879444
2019_1,1000226,2821106,6,10293965875,2627129439,1244809055,748365641,1322279539,1753863527,392385012,302484234,1471763712,430885716
2019_1,1000225,3126271,7,5357739455,1430203274,638780838,379083956,704794448,855779709,196936938,158499134,774807880,218853278
2019_1,1000224,2357545,5,12180559271,3447650894,1436976130,886944371,1676660541,1871684441,417435236,386648556,1553711691,502847411
2019_1,1000223,2397657,5,9546132596,2670097903,1131590987,695184802,1304789338,1491174679,334516036,299853182,1224348740,394576929
2019_1,1000222,2416326,5,8754713324,2450096824,1042481948,644429550,1202899473,1372035162,312926393,275054386,1091360108,363429480
2019_1,1000221,2446085,6,7732423082,2365247236,925183336,564811975,1111927535,1011943622,240852362,279841506,895144522,337470988
2019_1,1000220,2757346,6,4934875933,1401010981,626458008,347150987,679482424,609990966,158649169,189727169,685010106,237396123
2019_1,1000219,2451999,6,5720945437,1795837763,663962136,413400399,841226922,781510552,175856288,194840075,618049562,236261740
2019_1,1000218,2943785,6,5520861234,1655895872,662768586,403248983,787148892,761979907,178802729,191453147,639741949,239821169
2019_1,1000217,3132584,7,6297501863,1679320628,757055539,445390554,825380900,1010133128,242359779,183138931,895553990,259168414
2019_1,1000216,2730124,6,6597520357,1806345195,793430325,471376348,891965762,1031551138,253725832,199203611,880886245,269035901
2019_1,1000215,2797394,6,6157546524,1770029572,723326547,421531956,864677051,915351931,211523073,187571154,812762604,250772636
2019_1,1000214,2580862,6,10907039209,2873506533,1336184600,833717700,1430046744,1773492303,465223040,329296199,1417652107,447919983
2019_1,1000213,2858784,6,4690848847,1174293609,584658590,356295099,585201697,800279093,204028053,137504364,649862810,198725532
2019_1,1000212,2682831,6,5078844729,1375216340,618860545,383043342,682016755,815462365,207008751,155824800,631565978,209845853
2019_1,1000211,2627298,6,4954569780,1431907538,585271545,363418515,713317156,752022345,182007167,154798919,572011773,199814822
2019_1,1000210,3262364,7,7867509418,2010455935,957290081,609459494,1006270860,1328309407,317425335,234714586,1073918978,329664742
2019_1,1000209,2904741,6,5718602350,1497597990,694448245,424742708,759442587,971549097,212559477,169468721,742082336,246711189
2019_1,1000208,3172408,7,3202139403,847266627,422473183,227787205,422652114,415267315,112839869,123522405,469159966,161170719
2019_1,1000207,3046662,7,3941004606,1073079105,500779560,292554899,526100369,575239753,142114945,140883390,506168365,184084220
2019_1,1000206,2858565,6,5773974384,1754756237,681292301,418770309,861136635,817359045,194089758,192067691,614361663,240140745
2019_1,1000205,2717115,6,8509666600,2342419653,1004288965,634115690,1149718451,1307100680,326953079,257636341,1147675933,339757808
2019_1,1000204,2789198,6,8272776909,2157825255,978444890,615065503,1071651272,1340316945,307833558,244859630,1220546794,336233062
2019_1,1000203,2566407,6,6341404631,1786115167,747178626,453471843,861982375,974121833,211557149,198413370,843959147,264605121
2019_1,1000202,2795777,6,6100694585,1507945158,766004976,472943831,754335482,1049977975,274705169,179543483,836933680,258304831
2019_1,1000201,2617317,6,8081476487,2145186800,995771730,616540712,1069566493,1316060416,345981250,245832216,1012181565,334355305
2019_1,1000200,2587693,6,6971070384,1830647172,854735494,530500846,905596305,1121756484,300858175,209654926,933093290,284227692
2019_1,1000199,3313955,7,6653590482,1747162196,810030002,486322379,864602920,1070988095,275147786,198415671,929672003,271249430
2019_1,1000198,3355893,7,7509971353,1807484301,928003709,573623348,897676746,1290477363,324538602,214182525,1156994425,316990334
2019_1,1000197,2895606,6,9353665227,2202046215,1174407037,740832799,1111714741,1631741847,443858215,267209290,1393609646,388245437
2019_1,1000196,2633577,6,7482431175,1892592878,923789797,590920735,941408228,1231449579,343183914,222283216,1033671829,303130999
2019_1,1000195,2944774,6,6526919393,1616307349,811581777,496683964,814627694,1117602473,288507240,188858203,919467536,273283157
2019_1,1000194,2789392,6,8000200925,2463662598,931751826,570872507,1157320339,1095846581,247696648,271009304,930502266,331538856
2019_1,1000193,2768196,6,7501923026,2151712515,888933146,553108402,1067767035,1166698759,261418507,233074790,865027157,314182715
2019_1,1000192,2981579,6,3123837309,902838932,373223706,237685406,452913535,486173621,114493966,97427357,327702809,131377977
2019_1,1000191,2512977,6,4169018380,1198362774,494042759,310228429,598948943,639083973,155169818,130617176,473683837,168880671
2019_1,1000190,2519754,6,5955044161,1773337040,699722761,442152504,880590258,892653465,206516837,188010426,625975051,246085819
2019_1,1000189,3787727,8,7524436328,2000619798,890563827,538850755,976863721,1206875010,274696024,225682823,1103166152,307118218
2019_1,1000188,2662204,6,6391100440,1787816193,778170235,492596104,849484980,972437495,226596034,215607883,789326711,279064805
2019_1,1000187,2447102,6,6771058009,1890079857,797004530,484739843,913700206,1057992085,222890309,211960853,909785640,282904686
2019_1,1000186,3459125,7,8876614379,2211455639,1052799944,691833686,1088852080,1465803130,355145506,262931352,1393218245,354574797
2019_1,1000185,2964380,6,7262266757,1944941013,870499722,517158750,960335963,1159440047,276190788,213237866,1022163524,298299084
2019_1,1000184,3228970,7,6405549401,1818193462,744127581,434051970,888198744,958040665,207310133,191909381,899443361,264274104
2019_1,1000183,3243163,7,5034528290,1261904783,627479752,387689909,635325808,841659778,208908398,155009398,697646191,218904273
2019_1,1000182,3117616,7,6914231959,1861402169,833528230,511890522,934653318,1146498142,251218897,207873392,871216375,295950914
2019_1,1000181,3123060,7,6128449847,1682236332,763202468,447225050,807886568,878602900,213866928,214876096,842325566,278227939
2019_1,1000180,2800064,6,5012964267,1373512036,630056599,377169346,655605852,718299750,177884337,180365405,669913105,230157837
2019_1,1000179,2662732,6,4144860813,1130442986,524447131,316293738,537125203,592162867,148392779,151737430,551640552,192618127
2019_1,1000178,3334582,7,8907430092,2150681224,1106677325,686434013,1076582215,1536066393,393627470,254843211,1327232634,375285607
2019_1,1000177,3467246,7,7168152577,1832419532,864105447,501680247,895813715,1180082939,273378661,208158233,1113071767,299442036
2019_1,1000176,2605253,6,9594725634,2408079060,1189423944,761315744,1206570973,1602059536,443873153,285558350,1307796713,390048161
2019_1,1000175,2667493,6,9752497797,2608856246,1193238685,746603618,1290595912,1564082840,415389728,297237970,1237510788,398982010
2019_1,1000174,2754323,6,5764069250,1600803037,686769601,405871444,785608384,886992224,211983377,174459134,776487597,235094452
2019_1,1000173,2753139,6,8349584821,2435862995,990061115,596545642,1194831693,1245452885,307294427,259490283,981471239,338574542
2019_1,1000172,2844967,6,9068484247,2541962554,1065060937,638171646,1253070279,1399228517,316840925,272585924,1212705856,368857609
2019_1,1000171,3421092,7,7154928142,1917515995,851264262,512539850,933221790,1168871525,240460498,219344349,1008051869,303658004
2019_1,1000170,3458719,7,5212000475,1275327330,646093194,403586228,651948603,868005864,212332060,162093392,765481304,227132500
2019_1,1000169,3301422,7,4560789087,1061909676,630593409,308146475,543914851,559676468,170406703,182721666,858803473,244616366
2019_1,1000168,3423984,7,3573145954,870819408,486119622,237142482,437574909,438068986,123536365,143079314,647075865,189729003
2019_1,1000167,2718532,6,13124293683,3324601805,1598855704,965619220,1677763448,2253518132,504593394,388208676,1855142827,555990477
2019_1,1000166,2730963,6,11559947366,2983298636,1399061899,842744487,1470241455,1948431826,417987760,351413341,1654654264,492113698
2019_1,1000165,2779881,6,10558689122,2767168166,1279840199,789547047,1331546355,1759032492,377062115,333784551,1467865645,452842552
2019_1,1000164,3897917,8,7688917229,1956606042,929600737,540047428,949669974,1274695924,277798240,225817801,1205120181,329560902
2019_1,1000163,2639115,6,11005779870,2852406948,1333993291,796599744,1438106342,1867718094,409284728,326757872,1514501804,466411047
2019_1,1000162,2845342,6,10055180575,2490361630,1230759282,742163864,1265460641,1755782722,393580914,293304364,1455650873,428116285
2019_1,1000161,2694538,6,9683630751,2485411329,1174966519,704730530,1242933207,1645093457,363110137,289166902,1369109484,409109186
2019_1,1000160,2944834,6,11807466447,3186078475,1440879265,908724577,1516116527,1937022207,423916383,384652225,1496246451,513830337
2019_1,1000159,2878243,6,9588090779,2490534943,1174175283,763851443,1165047700,1568485919,365676170,310228198,1338043923,412047200
2019_1,1000158,2835072,6,9085940508,2459160433,1095605236,674256926,1170471584,1456864920,322803056,289411167,1233670856,383696330
2019_1,1000157,2779496,6,10421221446,2677899477,1264341540,772117891,1301702434,1757428455,376581837,322510155,1502641069,445998588
2019_1,1000156,2639960,6,11687993850,3107996250,1408053802,843596242,1531642219,1940921215,407282380,357801666,1590671271,500028805
2019_1,1000155,5019032,9,6618378677,1572753873,806053607,476826085,802026922,1169481872,255600010,184860418,1067843983,282931907
2019_1,1000154,3567052,7,11600318027,2930926808,1400587978,833019821,1417957346,1939946633,420832237,346649095,1817103154,493294955
2019_1,1000153,2989454,7,8816907418,2394198527,1074753617,683445380,1131721467,1437885347,313243660,290967888,1106980550,383710982
2019_1,1000152,3048684,7,8173075430,2086786480,1018394428,679919051,979558443,1369137474,333552498,267798504,1080291898,357636654
2019_1,1000151,2999941,7,10807492276,2842090498,1314401277,836830099,1325812382,1750893827,393322626,348581183,1529844260,465716124
2019_1,1000150,2466288,6,7846311470,2247534168,920040576,556748622,1104458947,1212850319,264175582,246145920,974490124,319867212
2019_1,1000149,3150652,7,4667646422,1225531415,567528807,350898517,604473569,782648469,173555705,143827828,619477877,199704235
2019_1,1000148,2992002,7,8862951668,2309997576,1079548282,648575331,1126315006,1472023005,332934487,269396406,1247098620,377062955
2019_1,1000147,3027834,7,9401444233,2422473115,1143018320,679981288,1182586468,1571862405,349315604,283457583,1369356835,399392615
2019_1,1000146,2963334,6,8966915653,2404956166,1073600901,633615210,1152667200,1441030345,305901318,276832129,1298654952,379657432
2019_1,1000145,2837489,6,5905920255,1731871690,710507475,444460470,824029460,884820590,207196448,196684620,653277384,253072118
2019_1,1000144,2922161,6,7683587529,2219449319,926811511,580367103,1034734383,1140194859,263191769,261355359,924823440,332659786
