기준_년_분기_코드,상권_코드,아파트_단지_수,아파트_면적_66_제곱미터_미만_세대_수,아파트_면적_66_제곱미터_세대_수,아파트_면적_99_제곱미터_세대_수,아파트_면적_132_제곱미터_세대_수,아파트_면적_165_제곱미터_세대_수,아파트_가격_1_억_미만_세대_수,아파트_가격_1_억_세대_수,아파트_가격_2_억_세대_수,아파트_가격_3_억_세대_수,아파트_가격_4_억_세대_수,아파트_가격_5_억_세대_수,아파트_가격_6_억_이상_세대_수,아파트_평균_면적,아파트_평균_시가
2019_2,1000311,169,2847,1779,933,62,0,993,1746,1632,1250,0,0,0,63,157840156
2019_2,1000180,113,2132,529,109,2,0,1085,885,687,115,0,0,0,50,108831752
2019_2,1000179,95,1500,216,14,0,0,949,763,18,0,0,0,0,49,100787136
2019_2,1000178,92,1810,2026,652,6,3,871,798,1413,1278,137,0,0,63,191387079
2019_2,1000177,102,2432,3850,680,102,0,176,865,1355,3908,672,88,0,68,230277221
2019_2,1000176,141,2605,1595,446,12,1,1036,1798,1508,316,1,0,0,57,158929666
2019_2,1000175,131,3128,1975,819,12,1,965,2138,2118,713,1,0,0,59,165723495
2019_2,1000174,91,2124,2024,320,10,0,354,1474,1982,620,48,0,0,61,168683638
2019_2,1000173,99,3374,2431,899,8,0,1579,1588,2600,945,0,0,0,62,172956039
2019_2,1000172,79,4157,2575,902,4,0,2008,1083,2676,1835,36,0,0,65,190023287
2019_2,1000171,70,1045,433,202,1,4,269,569,445,398,2,2,0,59,164946698
2019_2,1000170,25,1404,1481,404,0,0,562,282,241,777,934,415,78,61,247604221
2019_2,1000169,71,1834,1002,110,0,0,975,929,646,328,68,0,0,51,137649256
2019_2,1000168,58,1131,1083,40,2,0,598,416,1014,200,28,0,0,56,131923128
2019_2,1000167,509,5931,2609,175,28,14,1153,5642,1762,198,2,0,0,59,162158241
2019_2,1000166,349,4260,1189,78,14,0,978,3500,1022,36,5,0,0,54,157696553
2019_2,1000165,323,3707,1271,36,16,0,1099,3052,841,32,6,0,0,53,153559764
2019_2,1000164,151,2969,4703,623,118,10,111,682,1914,3226,1555,783,152,64,264909456
2019_2,1000163,378,4274,1815,71,20,0,757,4094,1260,67,2,0,0,57,160867211
2019_2,1000162,428,4729,2442,209,44,14,923,4820,1397,276,22,0,0,61,163369661
2019_2,1000161,311,3592,1492,70,22,0,716,3077,1351,29,3,0,0,57,165074277
2019_2,1000160,383,4720,1513,169,6,3,1519,3677,958,255,2,0,0,53,144641082
2019_2,1000159,204,2396,694,75,2,8,432,1709,802,188,42,2,0,52,170549097
2019_2,1000158,229,2838,682,94,56,8,452,1869,1005,254,96,2,0,50,171355475
2019_2,1000157,276,3368,969,46,14,0,885,2745,724,36,7,0,0,53,155249763
2019_2,1000156,355,3994,1330,81,2,0,816,3603,947,41,0,0,0,55,155344939
2019_2,1000155,103,733,3267,303,855,998,128,353,174,723,2285,764,1729,105,425246400
2019_2,1000154,249,3822,4696,200,573,6,945,2129,878,1613,2988,330,414,57,186254815
2019_2,1000153,270,3375,1080,52,1,0,1199,2551,539,219,0,0,0,51,140612698
2019_2,1000152,206,2394,1140,120,8,3,683,1919,671,356,36,0,0,54,153647078
2019_2,1000151,221,3469,1764,37,2,6,426,1696,1632,988,534,2,0,52,179264547
2019_2,1000150,197,2852,723,113,2,2,595,2215,780,102,0,0,0,53,146966623
2019_2,1000149,123,1524,326,386,439,52,234,1001,577,101,134,212,468,57,209819242
2019_2,1000148,232,3033,3112,63,100,40,281,1945,1843,1881,394,4,0,55,187798228
2019_2,1000147,228,3052,3095,173,100,42,253,1768,1930,1925,514,68,4,54,190105019
2019_2,1000146,228,3519,1847,163,30,8,288,1677,1929,1407,172,72,22,53,189446934
2019_2,1000145,64,686,1912,134,118,0,79,281,589,751,1008,64,78,61,239941153
2019_2,1000144,100,1880,1606,40,2,0,555,611,829,889,354,290,0,49,186770797
2019_2,1000143,106,1899,350,10,0,0,1165,665,427,2,0,0,0,39,125382675
2019_2,1000766,243,2765,1460,206,14,0,1017,2469,268,220,471,0,0,57,146240001
2019_2,1000142,106,2185,1318,40,0,0,706,655,999,789,242,152,0,48,175283631
2019_2,1000141,104,1843,6004,712,94,6,12,323,1584,3023,2402,1079,236,73,319640224
2019_2,1000140,83,1523,4355,290,212,2,143,305,1194,2408,1578,446,308,65,276743450
2019_2,1000139,224,2770,971,54,14,2,840,2098,810,52,9,2,0,53,160172493
2019_2,1000138,134,3335,503,105,2,0,2051,1347,330,179,38,0,0,38,127161830
2019_2,1000137,168,4142,531,71,0,0,2673,1449,600,22,0,0,0,34,114377613
2019_2,1000136,245,2655,809,36,19,0,679,2343,478,19,0,0,0,53,148989484
2019_2,1000135,185,1827,850,49,23,0,461,1678,589,21,0,0,0,56,156667247
2019_2,1000134,213,2464,547,50,19,0,541,2174,348,17,0,0,0,52,148594250
2019_2,1000133,431,4746,1608,66,8,0,1049,4276,1089,14,0,0,0,55,154300553
2019_2,1000132,292,3695,4078,206,572,6,1296,2571,801,1155,2148,330,256,54,164267098
2019_2,1000131,287,3412,1366,95,2,0,1101,2748,656,369,1,0,0,53,146993680
2019_2,1000130,167,1902,801,75,2,2,491,1796,455,39,1,0,0,57,156633566
2019_2,1000129,239,2845,829,111,4,0,777,2311,590,110,1,0,0,54,149880968
2019_2,1000128,37,871,46,4,0,0,671,202,46,2,0,0,0,30,102515436
2019_2,1000127,150,3711,656,135,4,0,2290,1407,588,183,38,0,0,38,128213861
2019_2,1000126,117,3139,3664,1908,798,466,71,1708,270,2188,1804,2216,1718,127,827783468
2019_2,1000125,81,4084,5152,1890,266,0,68,1364,654,2286,2690,2606,1724,79,417430792
2019_2,1000124,60,1237,1627,745,0,0,177,608,192,1774,858,0,0,61,213283320
2019_2,1000123,222,4694,3833,1519,148,0,527,1173,1887,2715,2890,482,520,58,198312040
2019_2,1000122,58,837,877,86,44,0,324,519,607,394,0,0,0,61,158172352
2019_2,1000121,60,1612,1090,160,44,0,737,515,930,688,36,0,0,60,172721588
2019_2,1000120,101,2335,2785,60,0,0,198,320,508,2420,1328,406,0,60,267487277
2019_2,1000119,63,1439,1963,530,20,6,465,466,1088,1637,286,12,4,64,215215365
2019_2,1000118,48,1346,1386,4,0,0,578,576,664,918,0,0,0,50,160307989
2019_2,1000117,201,1377,2975,1466,20,2,146,428,1045,1611,2068,542,0,77,239013744
2019_2,1000116,71,2147,2041,72,0,0,208,254,725,2207,866,0,0,58,259697334
2019_2,1000115,55,926,1948,1452,0,2,226,218,586,1098,1322,878,0,68,276412519
2019_2,1000114,59,1197,629,2,0,0,630,516,472,210,0,0,0,43,139910162
2019_2,1000113,24,106,1190,1538,0,0,24,38,172,308,1350,942,0,87,400865355
2019_2,1000112,70,1066,688,70,4,0,526,590,331,345,36,0,0,48,157511767
2019_2,1000111,58,875,628,100,34,0,157,618,386,418,58,0,0,57,181949821
2019_2,1000110,77,1292,1607,966,192,6,203,304,573,1063,880,624,416,62,253238974
2019_2,1000109,58,1220,700,266,264,10,189,300,783,334,172,118,564,59,236437405
2019_2,1000108,56,1257,331,2,0,0,332,296,811,151,0,0,0,46,176388460
2019_2,1000107,70,1482,2605,270,268,10,14,121,349,1114,1570,929,538,66,365202707
2019_2,1000106,103,2056,1718,141,108,2,76,327,1001,1242,1275,65,39,61,279079598
2019_2,1000105,44,1079,930,48,0,0,170,146,145,996,224,376,0,53,262728299
2019_2,1000104,78,2550,2567,32,0,2,332,310,1010,2603,896,0,0,57,240792328
2019_2,1000103,50,2000,2077,22,0,0,192,96,798,2175,838,0,0,59,278708663
2019_2,1000102,75,1261,770,36,2,0,764,464,822,19,0,0,0,46,105943924
2019_2,1000101,100,2434,3239,1898,20,2,156,712,1269,3170,1796,490,0,72,267491646
2019_2,1000100,55,842,761,64,20,2,546,351,261,517,2,12,0,56,160658195
2019_2,1000099,46,1161,1849,488,0,0,412,472,720,1768,126,0,0,56,190643714
2019_2,1000098,185,2591,1687,309,4,4,769,1071,320,525,1328,514,68,55,162500617
2019_2,1000097,129,4432,6728,2460,414,0,100,605,1582,4013,4964,1530,1240,74,324963881
2019_2,1000096,72,1662,989,312,0,0,683,616,588,256,580,240,0,49,150181369
2019_2,1000095,101,2440,1985,78,15,5,549,1294,1624,1056,0,0,0,57,173301468
2019_2,1000094,59,1345,2300,73,155,5,142,515,1477,1676,68,0,0,71,237247403
2019_2,1000093,50,1255,1697,381,0,0,351,428,768,1626,160,0,0,57,186603804
2019_2,1000092,80,1536,1060,274,266,10,191,365,586,910,410,120,564,58,244076022
2019_2,1000091,69,1129,1274,284,268,10,10,182,533,590,982,130,538,62,337995297
2019_2,1000090,245,4269,2551,1101,4,4,922,1376,1490,2207,1778,156,0,57,166419398
2019_2,1000089,223,4300,2470,755,0,0,647,1411,704,1449,2300,814,200,53,176669501
2019_2,1000088,269,3413,3939,1288,26,0,307,936,972,2601,2576,1042,232,69,223339977
2019_2,1000087,360,3210,1761,251,173,188,319,1965,2085,802,154,62,196,64,223624608
2019_2,1000086,190,3044,2625,1212,10,0,380,895,1032,1923,1861,708,92,61,233708581
2019_2,1000085,244,1794,1192,221,371,222,173,802,780,552,592,439,462,77,307079990
2019_2,1000084,114,913,322,187,310,1321,127,267,212,336,155,126,1830,158,1318357460
2019_2,1000083,34,310,174,12,4,0,8,92,190,182,22,4,2,62,284244353
2019_2,1000082,62,1323,1645,232,78,97,2,264,272,439,1406,799,193,65,335060731
2019_2,1000081,31,549,574,234,0,0,0,355,92,92,192,456,170,48,308065754
2019_2,1000080,31,549,574,234,0,0,0,355,92,92,192,456,170,48,308065754
2019_2,1000079,31,543,686,234,0,0,0,349,92,204,192,456,170,51,313888334
2019_2,1000078,21,224,444,24,78,27,0,160,58,28,378,46,127,57,331373132
2019_2,1000077,237,2185,1492,180,141,180,90,989,1756,935,152,56,200,70,264849242
2019_2,1000076,265,2571,832,36,4,0,480,1874,783,255,49,2,0,52,174872336
2019_2,1000075,410,4058,1322,178,64,18,640,3188,1440,257,97,18,0,57,178040680
2019_2,1000074,278,2551,1055,144,52,16,289,2140,1141,185,49,14,0,61,186357792
2019_2,1000073,141,1597,579,218,50,22,434,998,763,171,70,20,10,61,196345070
2019_2,1000072,247,2136,798,302,107,318,4,126,1213,971,428,289,630,51,326465754
2019_2,1000071,146,757,1011,270,363,386,68,306,366,670,409,314,654,93,410999287
2019_2,1000070,178,1031,665,281,300,386,38,348,485,757,383,244,408,93,381958959
2019_2,1000069,91,2914,2112,562,8,3,10,412,613,806,1761,1378,619,65,334904422
2019_2,1000068,83,980,818,172,136,20,267,546,446,428,323,24,92,64,227042998
2019_2,1000067,129,1583,1165,294,178,0,163,858,705,215,337,412,530,58,231476088
2019_2,1000066,140,1417,1581,703,8,0,218,757,867,742,857,268,0,60,222636533
2019_2,1000065,93,2269,1972,681,122,4,170,368,1169,1745,1252,282,62,65,273283181
2019_2,1000064,227,1525,647,476,276,392,4,106,949,790,314,263,890,59,340830247
2019_2,1000063,164,857,877,620,279,334,14,106,465,721,447,430,784,81,404030200
2019_2,1000062,352,2628,1325,586,273,124,6,140,1539,1446,594,615,596,58,339922403
2019_2,1000061,325,3089,676,97,40,24,383,2135,1178,159,45,16,10,54,182633445
2019_2,1000060,321,3010,678,26,10,50,370,2080,727,75,268,192,62,52,185713657
2019_2,1000059,184,1361,872,146,248,110,6,69,419,739,808,330,366,67,404135336
2019_2,1000058,53,1034,2943,946,178,0,145,592,156,757,1199,1490,762,70,364224360
2019_2,1000057,233,2306,1529,280,178,46,489,1675,1208,336,395,126,110,61,201036874
2019_2,1000056,238,2001,1575,211,141,126,143,1011,1767,779,162,54,138,69,261426233
2019_2,1000055,257,2260,852,451,313,398,66,244,1201,1062,436,427,838,59,347519471
2019_2,1000054,164,1006,730,261,402,226,79,429,426,574,410,311,396,88,346736972
2019_2,1000053,99,512,261,185,230,180,62,182,228,351,226,165,154,96,368324655
2019_2,1000052,69,502,248,112,112,76,4,78,204,412,184,104,64,83,364817912
2019_2,1000051,75,502,224,499,434,340,0,56,231,396,164,224,928,83,403127644
2019_2,1000050,86,679,394,100,332,2,2,35,186,366,398,192,328,57,376735673
2019_2,1000049,78,2066,2194,722,120,4,139,960,1225,1892,650,236,4,71,250390885
2019_2,1000048,25,1025,284,20,3,13,120,1083,127,14,1,0,0,68,174175610
2019_2,1000047,63,1111,285,47,9,57,458,670,285,34,4,0,58,60,203198685
2019_2,1000046,103,2440,190,17,5,2,1325,1150,166,11,2,0,0,41,106493244
2019_2,1000045,17,860,277,22,2,0,81,974,86,20,0,0,0,62,163129638
2019_2,1000044,25,998,305,24,3,13,121,1078,111,32,1,0,0,73,176315991
2019_2,1000043,78,2184,2967,1563,62,0,173,264,876,2287,1931,947,298,75,312892159
2019_2,1000042,133,1370,1153,197,98,104,390,1064,558,196,244,190,280,67,221395844
2019_2,1000041,100,1073,466,79,41,119,332,830,390,66,12,2,146,68,226662217
2019_2,1000040,1,30,22,26,0,0,0,30,22,26,0,0,0,85,247076923
2019_2,1000038,136,2335,1658,894,7,30,447,1426,873,580,1208,378,12,65,198275239
2019_2,1000037,139,1486,621,93,41,123,396,1201,528,75,16,2,146,65,210666402
2019_2,1000036,234,2712,1039,138,64,138,975,2043,562,133,224,16,138,65,172040822
2019_2,1000035,318,4345,1379,1354,221,72,1670,2551,463,783,1086,798,20,64,160177258
2019_2,1000034,158,2839,2011,917,64,6,366,1304,1181,1258,1368,300,60,64,201620794
2019_2,1000033,47,784,626,56,2,2,164,582,460,258,4,2,0,56,165264480
2019_2,1000032,64,1084,1606,398,60,2,102,703,517,328,451,751,298,69,268215352
2019_2,1000031,93,1707,4012,1358,270,2,83,441,1297,2736,1417,1135,240,79,319298259
2019_2,1000030,99,1402,785,172,60,12,346,1030,515,348,24,58,110,59,180969726
2019_2,1000029,39,1768,2447,734,44,0,84,614,357,1384,1541,787,226,67,300016675
2019_2,1000028,36,828,470,166,44,4,112,741,96,20,59,286,198,63,241992983
2019_2,1000580,194,2766,539,10,4,0,1225,1950,140,2,2,0,0,46,116637668
2019_2,1000581,372,5213,1860,140,14,4,2231,4109,820,69,2,0,0,52,115952476
2019_2,1000582,731,10889,1335,47,0,0,5878,6357,36,0,0,0,0,52,103124470
2019_2,1000583,138,2111,244,4,2,0,994,1331,36,0,0,0,0,42,109396282
2019_2,1000584,474,6610,1718,159,0,2,2230,5485,528,218,28,0,0,53,119285853
2019_2,1000585,225,2451,2557,309,700,320,693,2266,324,1080,1184,658,132,60,177149724
2019_2,1000586,272,3985,1195,170,10,4,1265,2929,946,224,0,0,0,51,138623841
2019_2,1000587,227,3487,1066,170,8,4,1034,2563,914,224,0,0,0,50,142146965
2019_2,1000588,400,5719,1036,53,4,4,1832,4790,182,12,0,0,0,51,119470132
2019_2,1000425,676,8610,3246,58,4,0,4707,6412,727,72,0,0,0,54,111727137
2019_2,1000426,248,3655,2161,180,2,0,742,3894,1114,248,0,0,0,58,146239211
2019_2,1000427,278,3332,2709,254,4,2,907,3692,1452,250,0,0,0,59,143181476
2019_2,1000428,343,4196,3008,316,2,0,801,4200,1983,538,0,0,0,59,149057954
2019_2,1000429,606,7881,2156,200,3,5,4440,4819,781,205,0,0,0,52,114137199
2019_2,1000430,640,7293,3329,162,73,3,3622,6045,1011,149,32,1,0,56,123966529
2019_2,1000431,466,5853,1043,110,7,0,2995,3578,430,8,2,0,0,50,117381848
2019_2,1000432,364,4885,2461,356,112,2,2620,2975,519,498,1094,110,0,53,123720696
2019_2,1000433,454,5258,1671,60,8,0,2783,4060,152,2,0,0,0,54,114310778
2019_2,1000434,481,6038,1363,80,22,0,3729,3643,129,2,0,0,0,51,106039091
2019_2,1000435,224,3639,1245,625,2,2,1323,1659,1370,1083,78,0,0,52,126634990
2019_2,1000436,198,3601,3371,1294,34,8,400,1340,2818,2720,760,268,2,67,207060555
2019_2,1000437,368,4624,1255,171,44,10,2927,2733,365,77,2,0,0,52,105133063
2019_2,1000438,216,4505,3988,1625,10,0,768,1070,2520,4251,1519,0,0,62,202089139
2019_2,1000439,185,1635,1084,168,30,48,220,1498,740,433,64,8,2,62,181190977
2019_2,1000440,110,2785,2335,736,540,0,841,1993,2280,1282,0,0,0,65,153425666
2019_2,1000441,197,4116,2917,1240,6,40,1195,2440,2226,1842,614,2,0,61,149830149
2019_2,1000442,184,3585,3709,324,2,2,1048,1957,3494,1097,26,0,0,58,138012901
2019_2,1000443,258,2907,3516,826,4,4,784,2630,1465,732,1282,360,4,62,163326416
2019_2,1000444,231,2518,790,70,14,6,548,1856,552,280,162,0,0,55,145680238
2019_2,1000445,153,2990,986,502,48,64,1259,1449,1033,430,395,8,16,64,146720880
2019_2,1000446,507,5815,2612,150,0,0,2033,5435,971,138,0,0,0,56,135722422
2019_2,1000447,304,4027,866,236,10,26,2116,2635,195,219,0,0,0,50,116516685
2019_2,1000448,471,6488,2854,714,2,44,2559,4771,1362,1394,16,0,0,55,123501031
2019_2,1000449,569,7457,4420,1338,0,38,2233,5385,2636,2734,265,0,0,56,142832072
2019_2,1000450,291,3877,1194,70,12,26,2008,2547,583,41,0,0,0,52,114194631
2019_2,1000451,152,2987,1731,510,44,6,408,1859,1204,830,606,365,6,60,174909649
2019_2,1000452,23,1133,957,112,28,0,196,501,1052,208,208,59,6,68,223756029
2019_2,1000453,50,497,491,192,16,0,214,296,126,472,48,40,0,56,146861301
2019_2,1000454,181,2959,1881,410,20,42,1523,2319,854,508,106,2,0,59,128336260
2019_2,1000455,133,2128,1643,512,18,6,1169,1732,734,672,0,0,0,60,129227021
2019_2,1000456,204,2456,1117,64,40,25,1435,1569,650,48,0,0,0,57,111520468
2019_2,1000457,229,2316,1546,535,84,16,1545,1786,464,692,4,6,0,61,116338062
2019_2,1000458,107,2033,2666,498,12,2,455,735,659,1264,1540,464,94,57,216690402
2019_2,1000459,174,4205,595,212,14,12,683,2447,1192,623,91,0,2,57,161556011
2019_2,1000790,209,3279,920,164,2,0,1233,2123,857,152,0,0,0,51,119246902
2019_2,1000791,269,5019,922,6,2,0,2319,2764,722,144,0,0,0,49,115954919
2019_2,1000792,130,1893,520,26,3,0,802,1490,149,1,0,0,0,52,132753279
2019_2,1000793,314,5367,1730,240,6,0,2114,3660,1197,328,44,0,0,54,121394213
2019_2,1000794,115,2700,1821,596,0,0,546,1656,1467,1448,0,0,0,65,152599705
2019_2,1000795,159,2962,2479,840,526,0,627,2249,1047,1758,736,390,0,58,180528671
2019_2,1000796,174,2480,744,24,5,0,912,2149,191,1,0,0,0,52,133573058
2019_2,1000797,184,2314,765,22,7,0,561,2410,132,5,0,0,0,54,135021549
2019_2,1000798,160,2085,570,18,7,0,850,1688,135,7,0,0,0,51,124821297
2019_2,1000799,103,1238,510,155,4,0,482,925,353,103,44,0,0,57,146124320
2019_2,1000800,277,3233,1340,93,206,0,1266,2535,687,252,132,0,0,56,129838869
2019_2,1000801,388,4053,3050,233,145,12,1173,3514,1932,642,230,2,0,61,172364166
2019_2,1000312,83,3806,3568,1315,0,0,850,929,4841,1943,126,0,0,63,189174500
2019_2,1000313,198,2573,838,167,2,0,1303,911,691,675,0,0,0,44,110904502
2019_2,1000314,123,1387,826,14,0,0,435,1175,513,104,0,0,0,55,132797311
2019_2,1000315,245,4261,1545,736,2,3,1778,2874,1562,333,0,0,0,55,117820862
2019_2,1000316,182,3140,1003,656,6,0,1426,1804,1011,564,0,0,0,54,115433591
2019_2,1000317,230,3714,794,122,4,0,1971,2108,149,378,28,0,0,51,105794628
2019_2,1000318,106,3390,1006,8,0,0,2215,1360,347,482,0,0,0,51,110340559
2019_2,1000319,161,2545,1180,0,6,3,1315,1528,402,489,0,0,0,50,110794716
2019_2,1000320,133,1906,924,116,0,2,614,798,446,912,178,0,0,47,127881383
2019_2,1000321,225,2945,639,11,0,0,1343,2157,95,0,0,0,0,53,113589698
2019_2,1000322,215,3060,530,42,2,0,1021,2493,120,0,0,0,0,52,124983427
2019_2,1000323,177,2550,1330,52,0,0,1216,1751,825,140,0,0,0,53,123669233
2019_2,1000324,164,3149,1140,54,0,0,1964,1657,722,0,0,0,0,51,109832744
2019_2,1000325,26,332,39,2,0,0,64,305,4,0,0,0,0,52,120537619
2019_2,1000326,139,2284,504,54,3,0,1092,1255,446,52,0,0,0,53,110755978
2019_2,1000327,269,4131,1015,6,0,3,2108,2464,580,3,0,0,0,52,109191758
2019_2,1000328,164,3776,2732,992,0,0,514,804,2466,2760,956,0,0,57,182367057
2019_2,1000329,227,3620,2205,544,0,0,850,1663,1560,1770,526,0,0,53,150998287
2019_2,1000330,125,6789,5167,716,2,0,2875,2200,4422,2591,586,0,0,66,213097537
2019_2,1000331,242,5651,2387,478,2,0,2007,3028,2636,643,204,0,0,56,143013378
2019_2,1000332,217,3186,680,64,2,0,865,2515,292,228,32,0,0,52,133139658
2019_2,1000333,371,4859,1326,79,2,0,2452,3387,286,141,0,0,0,52,110917023
2019_2,1000334,386,6160,1420,270,8,0,2808,4255,683,112,0,0,0,53,112282254
2019_2,1000335,226,3305,1221,90,2,0,1082,2466,566,472,32,0,0,53,132242368
2019_2,1000336,155,2149,841,64,2,0,854,1693,509,0,0,0,0,52,121906853
2019_2,1000337,305,4429,1034,38,38,2,2161,2928,414,36,2,0,0,52,110918293
2019_2,1000338,187,2513,495,12,0,0,730,2182,108,0,0,0,0,52,130149062
2019_2,1000339,200,3173,556,52,0,0,1780,1799,202,0,0,0,0,51,107653182
2019_2,1000340,151,2411,2027,680,4,0,941,1236,1951,994,0,0,0,61,145483532
2019_2,1000341,512,7145,942,78,36,2,5553,1978,558,112,2,0,0,47,82604537
2019_2,1000342,145,2812,867,8,4,0,1622,1538,527,4,0,0,0,50,108637446
2019_2,1000343,326,4895,650,64,8,0,2313,3239,29,36,0,0,0,53,112877385
2019_2,1000344,365,5592,1536,52,20,0,2419,3999,624,158,0,0,0,51,111674330
2019_2,1000345,271,3510,708,98,69,3,1956,2070,353,9,0,0,0,54,115262397
2019_2,1000346,153,12130,3935,156,2,0,5035,6924,3982,282,0,0,0,54,129181627
2019_2,1000347,136,2335,1292,46,46,2,1080,1537,584,520,0,0,0,50,114285291
2019_2,1000348,176,3152,2586,200,46,2,1164,2004,1652,1166,0,0,0,54,127330531
2019_2,1000349,157,2703,2461,156,7,3,1273,1349,1141,1567,0,0,0,53,124534247
2019_2,1000350,103,1650,425,92,2,3,887,948,292,45,0,0,0,54,108855794
2019_2,1000351,132,2177,1567,0,9,0,1159,1159,639,796,0,0,0,52,112278158
2019_2,1000352,258,4142,616,304,0,0,2414,2223,129,296,0,0,0,51,103256667
2019_2,1000353,102,3760,3559,930,496,320,660,2359,2420,2310,1044,272,0,64,184047764
2019_2,1000354,245,5248,1085,74,6,0,1347,4340,726,0,0,0,0,53,115745626
2019_2,1000355,296,4630,734,3,144,0,3174,2005,332,0,0,0,0,49,91048780
2019_2,1000356,361,5300,950,0,0,0,3854,2346,50,0,0,0,0,50,89563290
2019_2,1000357,274,4260,655,8,148,4,2864,1871,334,4,2,0,0,51,94054725
2019_2,1000358,216,3373,1030,346,148,2,2257,1593,713,336,0,0,0,53,102949090
2019_2,1000359,247,3994,2033,476,1,0,2216,1969,1039,1280,0,0,0,55,117018280
2019_2,1000360,297,4457,843,306,100,116,2436,2707,167,374,138,0,0,53,112465589
2019_2,1000361,198,3994,1067,81,0,0,1999,2419,724,0,0,0,0,51,100867088
2019_2,1000362,240,4255,1258,87,146,2,2471,2159,1116,2,0,0,0,53,104349708
2019_2,1000363,134,4427,1750,310,32,0,1272,3263,1754,230,0,0,0,55,101964438
2019_2,1000364,127,5813,193,27,30,0,2564,3457,42,0,0,0,0,52,89077975
2019_2,1000365,188,2822,1852,167,32,0,2010,663,1870,330,0,0,0,50,87378166
2019_2,1000366,230,3005,4096,96,2,0,2388,1209,3518,84,0,0,0,54,97434466
2019_2,1000367,36,479,1007,2,0,0,433,305,750,0,0,0,0,53,97933510
2019_2,1000368,148,1942,2708,12,0,0,1648,688,2326,0,0,0,0,54,94318079
2019_2,1000369,263,4968,1725,1,0,0,2796,3056,842,0,0,0,0,52,96438942
2019_2,1000370,76,2830,6457,568,280,0,162,4171,5434,368,0,0,0,76,181663353
2019_2,1000371,261,6094,2619,19,6,34,2075,4742,1621,334,0,0,0,53,112322736
2019_2,1000372,247,4615,673,3,144,2,2475,2630,330,2,0,0,0,51,97664727
2019_2,1000373,102,1539,667,34,10,38,892,932,254,164,8,18,20,55,116290086
2019_2,1000374,199,2976,353,31,36,2,2363,985,46,2,2,0,0,51,87520908
2019_2,1000375,292,4796,2509,324,1,0,2821,2737,1482,562,28,0,0,53,104636282
2019_2,1000376,190,4961,1764,70,0,0,1502,3677,1616,0,0,0,0,53,120574857
2019_2,1000377,210,5895,4637,1374,330,320,1544,4020,1968,3358,1394,272,0,59,158420886
2019_2,1000378,63,1858,991,342,116,0,406,1540,935,426,0,0,0,65,154532401
2019_2,1000379,195,4156,2806,719,110,0,1747,2457,2224,1363,0,0,0,54,131636010
2019_2,1000380,267,4677,3054,755,80,0,2071,3085,2961,449,0,0,0,53,126497383
2019_2,1000381,102,1793,2771,396,124,3,921,802,2774,526,64,0,0,59,140124404
2019_2,1000382,149,6397,5243,936,431,0,1296,1240,6961,3190,320,0,0,60,166296174
2019_2,1000383,55,5882,2606,80,0,0,184,3150,3715,1519,0,0,0,60,212978521
2019_2,1000384,173,5110,2388,248,51,0,1621,3576,2327,273,0,0,0,52,108824259
2019_2,1000385,137,2870,2955,622,0,0,602,1776,3443,626,0,0,0,58,141714002
2019_2,1000386,81,6042,3336,447,51,0,1262,4723,2997,710,96,88,0,62,168034190
2019_2,1000387,168,5763,2585,4,51,0,1256,4875,2221,51,0,0,0,52,107150107
2019_2,1000388,196,4126,3424,4,0,0,1627,2923,3004,0,0,0,0,52,104109119
2019_2,1000389,596,7007,2047,406,44,14,3888,4596,792,240,2,0,0,54,106710371
2019_2,1000390,470,6823,3112,335,20,0,3190,5437,867,768,28,0,0,56,116365677
2019_2,1000391,470,5900,2662,361,4,0,2702,5163,934,128,0,0,0,55,117580800
2019_2,1000392,462,5410,2444,223,2,0,2852,4463,638,126,0,0,0,54,114682881
2019_2,1000393,573,7490,3789,499,64,12,3598,6289,1347,620,0,0,0,57,123118346
2019_2,1000394,456,5654,1956,127,2,0,2700,4212,816,11,0,0,0,53,121166327
2019_2,1000395,392,4821,3185,730,75,32,2170,4490,1967,201,16,0,0,58,124939593
2019_2,1000396,631,7650,1789,96,3,7,3528,5314,690,13,0,0,0,52,119425358
2019_2,1000397,167,1996,429,6,3,0,402,1740,281,11,0,0,0,48,145455823
2019_2,1000398,627,7509,2473,312,8,0,3374,5643,467,200,618,0,0,53,120941981
2019_2,1000399,607,6684,3210,66,24,12,3057,6648,287,4,0,0,0,57,122503324
2019_2,1000400,626,6971,3464,227,111,6,3327,6805,505,143,0,0,0,57,122400920
2019_2,1000767,327,3914,1847,288,214,0,1200,3501,231,686,453,144,48,55,145529186
2019_2,1000768,130,2004,2247,786,740,0,790,937,1213,1385,1098,354,0,58,161313476
2019_2,1000769,264,3469,1632,303,4,0,735,3414,423,600,213,23,0,56,150020089
2019_2,1000770,167,2808,1435,78,124,4,853,2470,456,358,128,184,0,56,144118453
2019_2,1000771,144,2044,1329,22,4,4,475,2090,458,378,2,0,0,59,144989374
2019_2,1000772,253,3536,3352,198,186,6,1239,3296,757,1406,272,308,0,60,155703854
2019_2,1000773,202,2921,1755,22,2,4,863,2721,738,374,6,0,2,59,148857784
2019_2,1000774,67,3153,4451,156,246,0,200,774,2265,2223,2346,198,0,69,272369337
2019_2,1000775,204,2984,4180,2464,464,0,983,1335,441,3304,3280,715,34,61,215214692
2019_2,1000776,164,1721,1260,213,2,0,266,1338,668,191,402,331,0,57,199253252
