기준_년_분기_코드,상권_코드,총_직장_인구_수,남성_직장_인구_수,여성_직장_인구_수,연령대_10_직장_인구_수,연령대_20_직장_인구_수,연령대_30_직장_인구_수,연령대_40_직장_인구_수,연령대_50_직장_인구_수,연령대_60_이상_직장_인구_수,남성연령대_10_직장_인구_수,남성연령대_20_직장_인구_수,남성연령대_30_직장_인구_수,남성연령대_40_직장_인구_수,남성연령대_50_직장_인구_수,남성연령대_60_이상_직장_인구_수,여성연령대_10_직장_인구_수,여성연령대_20_직장_인구_수,여성연령대_30_직장_인구_수,여성연령대_40_직장_인구_수,여성연령대_50_직장_인구_수,여성연령대_60_이상_직장_인구_수
2019_1,1001199,25323,12995,12328,658,6518,5956,5628,4284,2279,294,2748,3238,3212,2121,1382,364,3770,2718,2416,2163,897
2019_1,1001198,633,301,332,1,91,112,139,164,126,0,28,58,64,70,81,1,63,54,75,94,45
2019_1,1001197,2933,1826,1107,18,464,734,737,574,406,9,254,458,451,350,304,9,210,276,286,224,102
2019_1,1001196,49346,32844,16502,137,8905,17985,14628,6557,1134,49,4642,10513,11002,5717,921,88,4263,7472,3626,840,213
2019_1,1001195,1715,538,1177,9,615,529,377,135,50,2,170,198,111,40,17,7,445,331,266,95,33
2019_1,1001194,2123,1180,943,4,384,580,492,401,262,3,151,324,311,234,157,1,233,256,181,167,105
2019_1,1001193,2614,1567,1047,21,335,448,487,401,922,8,141,237,272,230,679,13,194,211,215,171,243
2019_1,1001192,4871,3075,1796,30,993,1289,1259,987,313,14,517,866,903,565,210,16,476,423,356,422,103
2019_1,1001191,43,17,26,2,10,15,12,1,3,0,4,6,6,0,1,2,6,9,6,1,2
2019_1,1001190,6926,4422,2504,45,1409,1513,1535,1447,977,6,637,1026,1084,965,704,39,772,487,451,482,273
2019_1,1001189,8002,4224,3778,17,1689,3435,1885,680,296,6,531,1841,1208,422,216,11,1158,1594,677,258,80
2019_1,1001188,1592,1124,468,2,216,561,455,234,124,1,105,401,372,173,72,1,111,160,83,61,52
2019_1,1001187,330,171,159,2,77,63,82,66,40,2,47,40,37,27,18,0,30,23,45,39,22
2019_1,1001186,1207,555,652,18,273,292,247,229,148,5,94,141,134,99,82,13,179,151,113,130,66
2019_1,1001185,4002,1723,2279,40,1496,997,612,515,342,19,524,515,303,207,155,21,972,482,309,308,187
2019_1,1001184,2794,1105,1689,36,1214,778,427,216,123,24,297,350,217,123,94,12,917,428,210,93,29
2019_1,1001183,2503,925,1578,15,573,658,393,433,431,2,182,319,207,117,98,13,391,339,186,316,333
2019_1,1001182,17048,8543,8505,169,5603,4707,3138,1955,1476,67,2167,2662,1813,892,942,102,3436,2045,1325,1063,534
2019_1,1001181,1982,1215,767,4,307,513,555,397,206,2,146,327,370,250,120,2,161,186,185,147,86
2019_1,1001180,5384,2673,2711,34,1097,1138,1511,1203,401,21,600,671,739,446,196,13,497,467,772,757,205
2019_1,1001179,5321,3082,2239,11,648,1370,1352,1364,576,6,292,748,800,890,346,5,356,622,552,474,230
2019_1,1001178,3131,1518,1613,12,659,907,756,500,297,1,210,431,431,257,188,11,449,476,325,243,109
2019_1,1001177,515,215,300,4,119,141,105,87,59,1,32,52,53,35,42,3,87,89,52,52,17
2019_1,1001176,41,14,27,0,7,3,6,13,12,0,2,1,3,3,5,0,5,2,3,10,7
2019_1,1001175,1397,634,763,11,202,279,304,337,264,4,59,145,124,151,151,7,143,134,180,186,113
2019_1,1001174,633,246,387,2,68,82,90,117,274,1,20,47,39,42,97,1,48,35,51,75,177
2019_1,1001173,1407,444,963,4,185,212,308,387,311,3,54,96,107,84,100,1,131,116,201,303,211
2019_1,1001172,169,86,83,4,39,41,36,29,20,2,14,26,17,12,15,2,25,15,19,17,5
2019_1,1001171,957,495,462,0,127,308,224,161,137,0,32,118,118,118,109,0,95,190,106,43,28
2019_1,1001170,4855,3061,1794,25,934,1607,1228,768,293,13,369,1023,898,572,186,12,565,584,330,196,107
2019_1,1001169,5761,3373,2388,20,1042,1468,1888,1093,250,3,508,1018,1023,667,154,17,534,450,865,426,96
2019_1,1001168,12123,6406,5717,674,4430,3568,2203,931,317,280,2069,1972,1267,597,221,394,2361,1596,936,334,96
2019_1,1001167,8182,4971,3211,33,1895,2079,2154,1820,201,15,1042,1279,1407,1077,151,18,853,800,747,743,50
2019_1,1001166,14367,8130,6237,88,2546,3492,3335,2842,2064,30,1085,2129,2171,1479,1236,58,1461,1363,1164,1363,828
2019_1,1001165,1569,741,828,23,539,382,264,200,161,8,227,214,148,71,73,15,312,168,116,129,88
2019_1,1001164,4891,3266,1625,6,878,1463,1117,774,653,4,466,967,787,543,499,2,412,496,330,231,154
2019_1,1001163,3905,1728,2177,25,1022,1012,872,582,392,7,343,532,423,220,203,18,679,480,449,362,189
2019_1,1001162,581,233,348,8,146,137,129,102,59,3,49,63,47,41,30,5,97,74,82,61,29
2019_1,1001161,865,447,418,11,241,270,168,115,60,7,99,151,104,53,33,4,142,119,64,62,27
2019_1,1001160,1490,866,624,5,157,283,413,327,305,2,56,147,262,189,210,3,101,136,151,138,95
2019_1,1001159,625,243,382,0,112,163,144,133,73,0,20,60,60,62,41,0,92,103,84,71,32
2019_1,1001158,5817,3691,2126,37,772,769,936,1196,2107,18,483,538,591,674,1387,19,289,231,345,522,720
2019_1,1001157,336,140,196,6,71,60,57,81,61,2,22,26,22,37,31,4,49,34,35,44,30
2019_1,1001156,3638,1597,2041,11,521,716,809,955,626,7,234,381,406,278,291,4,287,335,403,677,335
2019_1,1001155,3269,2378,891,41,503,1133,1027,398,167,31,343,851,759,277,117,10,160,282,268,121,50
2019_1,1001154,539,346,193,10,108,173,137,71,40,6,60,123,90,40,27,4,48,50,47,31,13
2019_1,1001153,859,412,447,3,161,191,224,164,116,2,35,93,114,85,83,1,126,98,110,79,33
2019_1,1001152,2766,1747,1019,18,547,686,645,511,359,11,239,460,466,355,216,7,308,226,179,156,143
2019_1,1001151,2637,1941,696,23,410,862,782,359,201,15,263,646,580,283,154,8,147,216,202,76,47
2019_1,1001150,1473,863,610,10,420,491,268,162,122,3,239,307,162,91,61,7,181,184,106,71,61
2019_1,1001149,1156,679,477,6,242,402,242,174,90,1,101,263,165,94,55,5,141,139,77,80,35
2019_1,1001148,182,58,124,0,18,38,37,45,44,0,6,13,15,11,13,0,12,25,22,34,31
2019_1,1001147,2290,1883,407,24,410,864,674,233,85,19,347,740,535,182,60,5,63,124,139,51,25
2019_1,1001146,1979,1007,972,3,202,492,499,551,232,2,55,181,230,390,149,1,147,311,269,161,83
2019_1,1001145,12218,7169,5049,169,5091,3155,2256,1053,494,69,2213,2038,1761,781,307,100,2878,1117,495,272,187
2019_1,1001144,22362,12621,9741,99,5587,7786,5296,2367,1227,27,2066,4413,3773,1532,810,72,3521,3373,1523,835,417
2019_1,1001143,12319,5744,6575,19,3928,5490,2153,577,152,2,1095,2719,1360,444,124,17,2833,2771,793,133,28
2019_1,1001142,2806,1542,1264,3,634,929,678,325,237,1,219,499,439,220,164,2,415,430,239,105,73
2019_1,1001141,12954,4842,8112,112,4827,4500,2184,808,523,38,1278,1824,1025,396,281,74,3549,2676,1159,412,242
2019_1,1001140,10385,4717,5668,132,2919,2606,1881,1482,1365,43,1010,1279,1053,659,673,89,1909,1327,828,823,692
2019_1,1001139,884,465,419,4,130,210,217,179,144,2,41,111,114,107,90,2,89,99,103,72,54
2019_1,1001138,10220,3605,6615,85,4461,3471,1355,514,334,17,1210,1283,641,260,194,68,3251,2188,714,254,140
2019_1,1001137,687,325,362,1,70,84,122,166,244,0,23,29,64,73,136,1,47,55,58,93,108
2019_1,1001136,303,139,164,4,64,77,64,61,33,1,36,46,21,22,13,3,28,31,43,39,20
2019_1,1001135,25750,11279,14471,1250,9813,6761,4129,2354,1443,472,3624,3168,2128,1054,833,778,6189,3593,2001,1300,610
2019_1,1001134,56221,36723,19498,190,9422,19349,16875,8078,2307,38,4666,11928,12430,6319,1342,152,4756,7421,4445,1759,965
2019_1,1001133,3459,1125,2334,28,1022,1176,740,347,146,3,228,391,268,143,92,25,794,785,472,204,54
2019_1,1001132,2041,1208,833,6,352,525,450,407,301,1,163,323,261,249,211,5,189,202,189,158,90
2019_1,1001131,6290,4287,2003,12,875,1752,1789,908,954,6,343,1152,1483,686,617,6,532,600,306,222,337
2019_1,1001130,4644,2935,1709,17,953,1580,1110,760,224,5,426,1051,787,523,143,12,527,529,323,237,81
2019_1,1001129,920,327,593,2,228,282,203,130,75,0,34,106,84,53,50,2,194,176,119,77,25
2019_1,1001128,2085,640,1445,10,713,922,317,87,36,0,134,315,127,44,20,10,579,607,190,43,16
2019_1,1001127,49466,27413,22053,173,6205,13912,14808,10720,3648,25,2603,6463,8449,7746,2127,148,3602,7449,6359,2974,1521
2019_1,1001126,49,27,22,0,4,9,15,13,8,0,2,7,4,8,6,0,2,2,11,5,2
2019_1,1001125,2897,2139,758,37,820,1132,614,201,93,33,558,888,485,120,55,4,262,244,129,81,38
2019_1,1001124,982,614,368,0,89,150,240,283,220,0,41,89,148,182,154,0,48,61,92,101,66
2019_1,1001123,8375,4508,3867,29,2323,2950,1511,915,647,8,773,1511,955,716,545,21,1550,1439,556,199,102
2019_1,1001122,13574,6841,6733,19,1995,3413,4159,3099,889,8,816,1917,2235,1574,291,11,1179,1496,1924,1525,598
2019_1,1001121,944,563,381,2,166,246,209,217,104,0,69,165,124,138,67,2,97,81,85,79,37
2019_1,1001120,5906,3015,2891,15,1526,2130,1336,634,265,6,482,1176,788,375,188,9,1044,954,548,259,77
2019_1,1001119,969,512,457,5,137,235,222,201,169,3,70,144,129,88,78,2,67,91,93,113,91
2019_1,1001118,16718,8110,8608,89,3857,4837,4304,2196,1435,37,1476,2455,2151,1082,909,52,2381,2382,2153,1114,526
2019_1,1001117,10284,4700,5584,65,3470,2911,1768,1307,763,24,1039,1334,1116,663,524,41,2431,1577,652,644,239
2019_1,1001116,451,259,192,13,171,143,60,31,33,10,96,96,26,10,21,3,75,47,34,21,12
2019_1,1001115,5291,2804,2487,18,1413,1851,1193,469,347,8,436,962,854,314,230,10,977,889,339,155,117
2019_1,1001114,1587,819,768,0,328,484,373,255,147,0,90,253,241,148,87,0,238,231,132,107,60
2019_1,1001113,235,142,93,0,28,87,45,35,40,0,11,57,27,16,31,0,17,30,18,19,9
2019_1,1001112,5416,2694,2722,39,1571,1631,1130,582,463,9,492,869,710,328,286,30,1079,762,420,254,177
2019_1,1001111,4603,2720,1883,12,845,1291,1106,725,624,8,328,715,728,495,446,4,517,576,378,230,178
2019_1,1001110,40450,17880,22570,174,7939,9603,11450,10349,935,72,3856,6267,5078,2016,591,102,4083,3336,6372,8333,344
2019_1,1001109,9949,5407,4542,28,2211,3379,2526,1133,672,4,770,1941,1659,649,384,24,1441,1438,867,484,288
2019_1,1001108,2812,1340,1472,9,805,955,659,250,134,4,231,490,399,125,91,5,574,465,260,125,43
2019_1,1001107,5226,3150,2076,19,887,1290,1193,1063,774,10,466,798,757,609,510,9,421,492,436,454,264
2019_1,1001106,3399,2080,1319,26,445,587,493,354,1494,8,171,349,329,198,1025,18,274,238,164,156,469
2019_1,1001105,1445,965,480,9,213,348,369,379,127,3,104,231,274,282,71,6,109,117,95,97,56
2019_1,1001104,11446,7449,3997,50,2839,4091,2735,1151,580,29,1382,2730,2020,872,416,21,1457,1361,715,279,164
2019_1,1001103,26319,15076,11243,118,7288,8801,6589,2815,708,41,2562,4762,4899,2326,486,77,4726,4039,1690,489,222
2019_1,1001102,2579,1598,981,11,572,839,639,303,215,2,262,524,429,222,159,9,310,315,210,81,56
2019_1,1001101,3671,2006,1665,11,885,1214,883,424,254,3,291,639,582,300,191,8,594,575,301,124,63
2019_1,1001100,2978,1668,1310,6,715,1151,719,259,128,1,278,690,462,159,78,5,437,461,257,100,50
2019_1,1001099,18461,10767,7694,53,4251,7560,4166,1715,716,20,1700,4600,2911,1046,490,33,2551,2960,1255,669,226
2019_1,1001098,10442,6163,4279,32,2575,4007,2331,965,532,13,1004,2466,1683,670,327,19,1571,1541,648,295,205
2019_1,1001097,3374,1680,1694,107,1461,589,591,537,89,42,653,321,276,357,31,65,808,268,315,180,58
2019_1,1001096,7280,2951,4329,38,1722,2758,1627,776,359,12,552,994,778,413,202,26,1170,1764,849,363,157
2019_1,1001095,9710,5491,4219,41,2179,3029,2252,1338,871,10,825,1851,1472,797,536,31,1354,1178,780,541,335
2019_1,1001094,3281,2011,1270,17,768,1207,745,355,189,6,308,739,558,251,149,11,460,468,187,104,40
2019_1,1001093,7698,4381,3317,37,1488,1659,1764,1509,1241,17,562,876,1081,991,854,20,926,783,683,518,387
2019_1,1001092,4234,2242,1992,26,990,1462,890,534,332,8,335,854,548,295,202,18,655,608,342,239,130
2019_1,1001091,9260,4425,4835,51,2426,3050,1919,1325,489,13,788,1609,1017,647,351,38,1638,1441,902,678,138
2019_1,1001090,2885,1564,1321,5,667,808,689,358,358,1,249,473,420,191,230,4,418,335,269,167,128
2019_1,1001089,3558,1541,2017,8,959,1143,753,450,245,5,266,501,434,172,163,3,693,642,319,278,82
2019_1,1001088,30803,19253,11550,106,4540,8288,8121,5663,4085,44,2079,5251,5807,3600,2472,62,2461,3037,2314,2063,1613
2019_1,1001087,16076,9844,6232,27,2689,4785,4080,2708,1787,9,1069,2897,2849,1870,1150,18,1620,1888,1231,838,637
2019_1,1001086,3888,2173,1715,41,896,871,896,721,463,16,371,479,597,421,289,25,525,392,299,300,174
2019_1,1001085,35271,19691,15580,155,8270,11401,8226,4738,2481,57,3009,6517,5477,3038,1593,98,5261,4884,2749,1700,888
2019_1,1001084,29179,12392,16787,150,9985,8284,5445,3662,1653,63,3730,4227,2359,1130,883,87,6255,4057,3086,2532,770
2019_1,1001083,354,193,161,5,54,98,77,56,64,3,24,59,40,32,35,2,30,39,37,24,29
2019_1,1001082,21601,12688,8913,141,4460,7765,5711,2510,1014,15,1936,4703,3674,1688,672,126,2524,3062,2037,822,342
2019_1,1001081,35830,23745,12085,197,7531,10539,8699,6582,2282,81,4042,7963,6589,3896,1174,116,3489,2576,2110,2686,1108
2019_1,1001080,238,121,117,2,26,69,52,52,37,0,14,29,20,29,29,2,12,40,32,23,8
2019_1,1001079,216,162,54,0,28,76,40,36,36,0,9,66,25,30,32,0,19,10,15,6,4
2019_1,1001078,12707,5534,7173,90,4088,3940,2157,1277,1155,21,1021,1833,1335,683,641,69,3067,2107,822,594,514
2019_1,1001077,19230,11361,7869,106,4829,5384,4348,3091,1472,58,2316,3310,2779,1961,937,48,2513,2074,1569,1130,535
2019_1,1001076,458,149,309,1,117,126,121,69,24,0,24,58,40,17,10,1,93,68,81,52,14
2019_1,1001075,6667,3349,3318,28,1314,1841,1576,1233,675,7,412,968,941,652,369,21,902,873,635,581,306
2019_1,1001074,8108,5936,2172,11,1226,2131,1780,1690,1270,6,963,1817,1407,1007,736,5,263,314,373,683,534
2019_1,1001073,32290,19359,12931,98,7969,12160,7643,2922,1498,52,3465,7287,5404,2040,1111,46,4504,4873,2239,882,387
2019_1,1001072,672,287,385,5,95,149,158,157,108,1,36,70,81,59,40,4,59,79,77,98,68
2019_1,1001071,1356,659,697,6,296,352,325,250,127,1,109,180,178,128,63,5,187,172,147,122,64
2019_1,1001070,498,194,304,1,130,146,121,74,26,0,24,64,59,34,13,1,106,82,62,40,13
2019_1,1001069,292,138,154,1,36,86,90,53,26,0,7,50,46,20,15,1,29,36,44,33,11
2019_1,1001068,207,99,108,1,22,29,58,66,31,1,11,16,27,29,15,0,11,13,31,37,16
2019_1,1001067,1862,961,901,16,231,260,399,525,431,11,138,150,163,209,290,5,93,110,236,316,141
2019_1,1001066,33083,12913,20170,384,8111,9273,6813,5300,3202,142,2355,4087,3714,1655,960,242,5756,5186,3099,3645,2242
2019_1,1001065,480,147,333,5,75,110,151,96,43,1,21,40,37,26,22,4,54,70,114,70,21
2019_1,1001064,565,290,275,3,95,128,147,126,66,3,35,54,77,75,46,0,60,74,70,51,20
2019_1,1001063,6657,3414,3243,13,1360,2023,1612,975,674,7,361,927,960,674,485,6,999,1096,652,301,189
2019_1,1001062,30628,17117,13511,237,6611,10494,8560,3473,1253,30,2446,5867,5512,2482,780,207,4165,4627,3048,991,473
2019_1,1001061,523,234,289,2,94,117,123,115,72,1,42,62,67,38,24,1,52,55,56,77,48
2019_1,1001060,61,50,11,0,3,13,17,18,10,0,2,11,12,15,10,0,1,2,5,3,0
2019_1,1001059,3023,1690,1333,2,388,734,774,659,466,1,63,288,496,460,382,1,325,446,278,199,84
2019_1,1001058,4310,2476,1834,24,897,1321,943,593,532,3,323,758,667,370,355,21,574,563,276,223,177
2019_1,1001057,4587,2523,2064,26,857,1358,1194,715,437,2,296,702,761,468,294,24,561,656,433,247,143
2019_1,1001056,5688,3485,2203,25,941,1527,1310,1019,866,15,365,846,844,732,683,10,576,681,466,287,183
2019_1,1001055,3711,1932,1779,12,414,1001,1102,831,351,4,124,490,595,444,275,8,290,511,507,387,76
2019_1,1001054,1138,562,576,7,181,306,285,193,166,1,52,129,167,95,118,6,129,177,118,98,48
2019_1,1001053,319,115,204,4,71,78,69,53,44,0,18,28,28,15,26,4,53,50,41,38,18
2019_1,1001052,15677,9515,6162,44,2712,4740,4304,2733,1144,19,1017,2776,2931,1910,862,25,1695,1964,1373,823,282
2019_1,1001051,11978,6495,5483,31,2063,3907,3561,1813,603,10,752,1906,2051,1327,449,21,1311,2001,1510,486,154
2019_1,1001050,24301,11781,12520,107,5447,6901,6025,3969,1852,24,1740,3525,3104,2075,1313,83,3707,3376,2921,1894,539
2019_1,1001049,620,196,424,3,77,114,128,173,125,0,13,40,45,59,39,3,64,74,83,114,86
2019_1,1001048,5660,3302,2358,49,1337,1869,1313,720,372,24,558,1127,914,436,243,25,779,742,399,284,129
2019_1,1001047,4376,3049,1327,12,892,1432,1017,654,369,12,535,1045,759,440,258,0,357,387,258,214,111
2019_1,1001046,1154,529,625,8,250,227,264,222,183,2,83,116,135,90,103,6,167,111,129,132,80
2019_1,1001045,1294,636,658,13,249,308,318,245,161,8,106,163,156,100,103,5,143,145,162,145,58
2019_1,1001044,8624,5484,3140,15,1541,2506,2027,1321,1214,1,714,1584,1472,889,824,14,827,922,555,432,390
2019_1,1001043,2016,1090,926,2,413,595,515,285,206,1,182,322,285,173,127,1,231,273,230,112,79
2019_1,1001042,4845,1969,2876,29,1561,1261,1038,642,314,10,438,522,520,274,205,19,1123,739,518,368,109
2019_1,1001041,12474,6372,6102,26,1620,3030,3101,3020,1677,8,743,1857,1607,1118,1039,18,877,1173,1494,1902,638
2019_1,1001040,448,171,277,3,121,86,82,94,62,2,39,35,37,28,30,1,82,51,45,66,32
2019_1,1001039,7655,5244,2411,22,988,2033,2067,1337,1208,4,515,1345,1537,966,877,18,473,688,530,371,331
2019_1,1001038,69308,42662,26646,363,15765,23078,16163,8943,4996,220,7498,15600,11161,4965,3218,143,8267,7478,5002,3978,1778
2019_1,1001037,2585,1352,1233,51,628,864,524,296,222,26,262,499,277,152,136,25,366,365,247,144,86
2019_1,1001036,131,79,52,0,8,38,53,24,8,0,4,19,37,13,6,0,4,19,16,11,2
2019_1,1001035,2456,1402,1054,4,716,725,531,294,186,2,244,429,383,210,134,2,472,296,148,84,52
2019_1,1001034,2820,1547,1273,17,587,834,669,400,313,0,210,470,422,232,213,17,377,364,247,168,100
2019_1,1001033,4040,2601,1439,14,710,1337,1103,572,304,4,332,912,776,347,230,10,378,425,327,225,74
2019_1,1001032,462,167,295,4,111,81,109,91,66,2,26,27,49,30,33,2,85,54,60,61,33
2019_1,1001031,1442,736,706,14,273,211,241,310,393,5,151,128,136,122,194,9,122,83,105,188,199
2019_1,1001030,5961,2597,3364,76,1735,1399,1069,1029,653,20,445,668,609,474,381,56,1290,731,460,555,272
2019_1,1001029,1363,603,760,8,142,393,335,299,186,6,52,190,156,155,44,2,90,203,179,144,142
2019_1,1001028,248,106,142,2,44,53,60,47,42,0,10,21,29,23,23,2,34,32,31,24,19
2019_1,1001027,37770,22520,15250,165,7982,11884,9734,5557,2448,82,3634,7462,6287,3277,1778,83,4348,4422,3447,2280,670
2019_1,1001026,115,78,37,0,11,23,38,29,14,0,4,20,26,16,12,0,7,3,12,13,2
2019_1,1001025,3202,1502,1700,29,691,761,724,480,517,5,260,349,339,226,323,24,431,412,385,254,194
2019_1,1001024,3324,1194,2130,15,429,565,837,1070,408,12,216,291,276,179,220,3,213,274,561,891,188
2019_1,1001023,41516,26488,15028,228,10554,13369,9519,4583,3263,117,4961,8917,7102,3159,2232,111,5593,4452,2417,1424,1031
2019_1,1001022,1647,856,791,6,372,436,369,298,166,1,111,234,224,168,118,5,261,202,145,130,48
2019_1,1001021,22554,14370,8184,125,4402,6254,5846,3722,2205,68,2241,4243,3966,2342,1510,57,2161,2011,1880,1380,695
2019_1,1001020,8994,6106,2888,51,1299,2377,2372,1702,1193,29,685,1603,1650,1172,967,22,614,774,722,530,226
2019_1,1001019,582,326,256,0,96,172,151,108,55,0,31,97,100,61,37,0,65,75,51,47,18
2019_1,1001018,15004,8391,6613,52,2205,3965,4057,3346,1379,22,1021,2567,2334,1602,845,30,1184,1398,1723,1744,534
2019_1,1001017,2050,1363,687,22,505,553,479,364,127,16,309,381,332,241,84,6,196,172,147,123,43
2019_1,1001016,932,703,229,4,61,154,244,342,127,2,36,107,182,278,98,2,25,47,62,64,29
2019_1,1001015,4841,2882,1959,26,817,1370,1310,943,375,8,384,844,847,548,251,18,433,526,463,395,124
2019_1,1001014,750,349,401,1,79,165,145,209,151,0,39,89,67,68,86,1,40,76,78,141,65
2019_1,1001013,2333,1733,600,2,378,900,709,246,98,1,228,652,582,194,76,1,150,248,127,52,22
2019_1,1001012,2535,2089,446,4,598,859,574,402,98,0,425,737,502,345,80,4,173,122,72,57,18
2019_1,1001011,1128,425,703,5,208,208,229,276,202,4,68,93,87,89,84,1,140,115,142,187,118
2019_1,1001010,271,61,210,0,33,71,54,58,55,0,6,25,9,11,10,0,27,46,45,47,45
2019_1,1001009,728,463,265,7,152,169,148,143,109,5,80,117,102,78,81,2,72,52,46,65,28
2019_1,1001008,252,151,101,3,56,60,49,42,42,0,31,41,35,19,25,3,25,19,14,23,17
2019_1,1001007,823,262,561,1,44,82,101,184,411,0,22,39,52,68,81,1,22,43,49,116,330
2019_1,1001006,239,117,122,2,26,44,75,59,33,2,15,26,33,27,14,0,11,18,42,32,19
2019_1,1001005,595,309,286,0,73,136,126,128,132,0,19,69,73,60,88,0,54,67,53,68,44
2019_1,1001004,798,504,294,0,63,118,169,221,227,0,22,64,97,144,177,0,41,54,72,77,50
2019_1,1001003,234,103,131,0,32,57,61,52,32,0,14,27,20,22,20,0,18,30,41,30,12
2019_1,1001002,596,264,332,2,45,79,163,161,146,0,19,34,66,67,78,2,26,45,97,94,68
2019_1,1001001,538,316,222,1,43,92,133,151,118,1,14,43,64,99,95,0,29,49,69,52,23
2019_1,1001000,190,83,107,1,27,59,52,30,21,0,4,28,22,16,13,1,23,31,30,14,8
2019_1,1000999,452,225,227,1,58,129,104,98,62,0,26,66,59,43,31,1,32,63,45,55,31
2019_1,1000998,176,99,77,0,26,41,48,41,20,0,15,25,22,22,15,0,11,16,26,19,5
2019_1,1000997,300,100,200,2,53,67,83,65,30,0,7,19,25,30,19,2,46,48,58,35,11
2019_1,1000996,339,117,222,0,70,54,70,88,57,0,25,18,24,22,28,0,45,36,46,66,29
2019_1,1000995,144,84,60,0,13,19,35,43,34,0,6,7,18,26,27,0,7,12,17,17,7
2019_1,1000994,225,145,80,1,28,70,54,44,28,0,14,45,39,28,19,1,14,25,15,16,9
2019_1,1000993,2031,1260,771,3,265,421,479,440,423,1,150,249,287,273,300,2,115,172,192,167,123
2019_1,1000992,233,137,96,1,35,50,56,63,28,0,17,33,33,32,22,1,18,17,23,31,6
2019_1,1000991,741,404,337,3,78,170,192,192,106,2,46,97,111,78,70,1,32,73,81,114,36
2019_1,1000990,395,224,171,0,39,76,116,110,54,0,18,48,70,59,29,0,21,28,46,51,25
2019_1,1000989,342,149,193,1,28,87,85,88,53,0,8,44,43,28,26,1,20,43,42,60,27
2019_1,1000988,500,269,231,0,54,115,124,119,88,0,24,70,75,56,44,0,30,45,49,63,44
2019_1,1000987,170,60,110,4,21,32,43,29,41,1,5,11,15,12,16,3,16,21,28,17,25
2019_1,1000986,655,357,298,1,98,144,176,142,94,1,41,77,106,69,63,0,57,67,70,73,31
2019_1,1000985,257,116,141,0,21,56,97,61,22,0,5,32,46,23,10,0,16,24,51,38,12
2019_1,1000984,1781,1077,704,2,190,280,338,320,651,0,60,164,208,176,469,2,130,116,130,144,182
2019_1,1000983,1516,844,672,2,229,338,313,224,410,1,100,166,161,108,308,1,129,172,152,116,102
2019_1,1000982,437,194,243,2,27,70,108,174,56,2,3,28,41,88,32,0,24,42,67,86,24
2019_1,1000981,649,289,360,0,84,119,129,148,169,0,24,52,52,62,99,0,60,67,77,86,70
2019_1,1000980,489,166,323,1,100,83,119,97,89,1,22,31,52,33,27,0,78,52,67,64,62
2019_1,1000979,488,277,211,2,65,109,151,110,51,0,34,78,89,46,30,2,31,31,62,64,21
2019_1,1000978,405,203,202,0,74,106,105,82,38,0,32,48,59,38,26,0,42,58,46,44,12
2019_1,1000977,459,236,223,3,34,97,95,106,124,2,17,55,55,44,63,1,17,42,40,62,61
2019_1,1000976,150,63,87,0,14,25,38,45,28,0,4,13,16,14,16,0,10,12,22,31,12
2019_1,1000975,128,47,81,0,13,16,18,51,30,0,6,10,6,15,10,0,7,6,12,36,20
2019_1,1000974,278,104,174,2,29,46,81,72,48,0,8,17,30,30,19,2,21,29,51,42,29
2019_1,1000973,207,101,106,2,31,36,37,62,39,2,18,20,15,31,15,0,13,16,22,31,24
2019_1,1000972,468,221,247,1,59,128,123,119,38,1,17,62,65,55,21,0,42,66,58,64,17
2019_1,1000971,57,27,30,0,7,12,15,18,5,0,2,5,8,8,4,0,5,7,7,10,1
2019_1,1000970,206,71,135,0,11,22,20,37,116,0,5,13,11,7,35,0,6,9,9,30,81
2019_1,1000969,143,70,73,0,26,33,38,27,19,0,6,20,23,10,11,0,20,13,15,17,8
2019_1,1000968,402,133,269,2,75,79,87,96,63,0,18,32,30,28,25,2,57,47,57,68,38
2019_1,1000967,1010,604,406,1,147,303,249,194,116,1,72,199,135,111,86,0,75,104,114,83,30
2019_1,1000966,382,136,246,2,55,120,119,61,25,0,10,58,38,14,16,2,45,62,81,47,9
2019_1,1000965,1258,669,589,0,196,262,245,232,323,0,73,118,138,119,221,0,123,144,107,113,102
2019_1,1000964,1661,916,745,3,206,379,406,352,315,3,91,217,255,177,173,0,115,162,151,175,142
2019_1,1000963,1028,605,423,2,146,209,238,250,183,2,58,124,147,130,144,0,88,85,91,120,39
2019_1,1000962,526,238,288,2,83,103,149,113,76,1,27,42,56,56,56,1,56,61,93,57,20
2019_1,1000961,2401,1585,816,21,295,396,409,362,918,3,80,233,235,228,806,18,215,163,174,134,112
2019_1,1000960,1766,868,898,2,315,425,407,417,200,0,143,234,205,180,106,2,172,191,202,237,94
2019_1,1000959,1204,697,507,4,145,264,263,218,310,1,61,156,158,122,199,3,84,108,105,96,111
2019_1,1000958,1601,698,903,5,349,449,375,247,176,0,62,188,199,143,106,5,287,261,176,104,70
2019_1,1000957,1095,695,400,1,125,296,287,237,149,0,63,194,182,146,110,1,62,102,105,91,39
2019_1,1000956,1043,527,516,4,100,169,236,233,301,3,41,102,126,98,157,1,59,67,110,135,144
2019_1,1000955,1818,993,825,1,261,454,489,371,242,0,100,257,268,189,179,1,161,197,221,182,63
2019_1,1000954,1347,638,709,7,244,338,265,257,236,2,80,155,137,114,150,5,164,183,128,143,86
