기준_년_분기_코드,상권_코드,아파트_단지_수,집객시설_수,관공서_수,은행_수,종합병원_수,일반_병원_수,약국_수,유치원_수,초등학교_수,중학교_수,고등학교_수,대학교_수,백화점_수,슈퍼마켓_수,극장_수,숙박_시설_수,공항_수,철도_역_수,버스_터미널_수,지하철_역_수,버스_정거장_수
2019_1,1000874,54.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
2019_2,1000873,10.0,10.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,3.0,0,0,0,0,2.0
2019_1,1000873,10.0,10.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,3.0,0,0,0,0,2.0
2019_2,1000872,76.0,12.0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,2.0
2019_1,1000872,76.0,12.0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,2.0
2019_2,1000871,31.0,19.0,0,2.0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
2019_1,1000871,31.0,19.0,0,2.0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
2019_2,1000870,36.0,27.0,2.0,3.0,0,0,4.0,0,0,0,0,0,0,1.0,0,2.0,0,0,0,0,3.0
2019_1,1000870,36.0,27.0,2.0,3.0,0,0,4.0,0,0,0,0,0,0,1.0,0,2.0,0,0,0,0,3.0
2019_2,1000869,93.0,6.0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_1,1000869,93.0,6.0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_2,1000868,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_1,1000868,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_2,1000867,5.0,15.0,1.0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
2019_1,1000867,5.0,15.0,1.0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
2019_2,1000866,51.0,19.0,0,2.0,0,0,1.0,0,0,0,0,0,0,1.0,0,1.0,0,0,0,0,3.0
2019_1,1000866,51.0,19.0,0,2.0,0,0,1.0,0,0,0,0,0,0,1.0,0,1.0,0,0,0,0,3.0
2019_2,1000865,19.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,0,0,0
2019_1,1000865,19.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,0,0,0
2019_2,1000864,24.0,17.0,1.0,2.0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
2019_1,1000864,24.0,17.0,1.0,2.0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
2019_2,1000863,30.0,30.0,0,1.0,0,0,3.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,7.0
2019_1,1000863,30.0,30.0,0,1.0,0,0,3.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,7.0
2019_2,1000862,34.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_1,1000862,34.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_2,1000861,35.0,8.0,1.0,1.0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_1,1000861,35.0,8.0,1.0,1.0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_2,1000860,52.0,6.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,2.0,0,0,0,0,0
2019_1,1000860,52.0,6.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,2.0,0,0,0,0,0
2019_2,1000859,35.0,18.0,1.0,0,0,0,2.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,7.0
2019_1,1000859,35.0,18.0,1.0,0,0,0,2.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,7.0
2019_2,1000858,29.0,7.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2.0,0,0,0,0,0
2019_1,1000858,29.0,7.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2.0,0,0,0,0,0
2019_2,1000857,36.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_1,1000857,36.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_2,1000856,65.0,15.0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,2.0
2019_1,1000856,65.0,15.0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,2.0
2019_2,1000855,45.0,16.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1.0
2019_1,1000855,45.0,16.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1.0
2019_2,1000854,61.0,11.0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,2.0
2019_1,1000854,61.0,11.0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,2.0
2019_2,1000853,13.0,9.0,1.0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,1.0,0,0,0,0,2.0
2019_1,1000853,13.0,9.0,1.0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,1.0,0,0,0,0,2.0
2019_2,1000852,27.0,9.0,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,3.0
2019_1,1000852,27.0,9.0,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,3.0
2019_2,1000851,67.0,11.0,0,1.0,0,0,0,1.0,0,0,0,0,0,1.0,0,0,0,0,0,0,2.0
2019_1,1000851,67.0,11.0,0,1.0,0,0,0,1.0,0,0,0,0,0,1.0,0,0,0,0,0,0,2.0
2019_2,1000850,40.0,7.0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0,4.0,0,0,0,0,0
2019_1,1000850,40.0,7.0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0,4.0,0,0,0,0,0
2019_2,1000849,18.0,17.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,4.0
2019_1,1000849,18.0,17.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,4.0
2019_2,1000848,38.0,10.0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,4.0
2019_1,1000848,38.0,10.0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,4.0
2019_2,1000847,19.0,32.0,0,3.0,0,0,3.0,0,0,0,0,1.0,0,1.0,0,1.0,0,0,0,0,4.0
2019_1,1000847,19.0,32.0,0,3.0,0,0,3.0,0,0,0,0,1.0,0,1.0,0,1.0,0,0,0,0,4.0
2019_2,1000846,64.0,8.0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0,4.0,0,0,0,0,0
2019_1,1000846,64.0,8.0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0,4.0,0,0,0,0,0
2019_2,1000845,53.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0
2019_1,1000845,53.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0
2019_2,1000844,24.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_1,1000844,24.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_2,1000843,3.0,6.0,1.0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_1,1000843,3.0,6.0,1.0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_2,1000842,8.0,10.0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
2019_1,1000842,8.0,10.0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
2019_2,1000841,8.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_1,1000841,8.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_2,1000840,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1.0
2019_1,1000840,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1.0
2019_2,1000839,4.0,47.0,1.0,1.0,0,0,9.0,0,0,0,0,0,0,0,0,13.0,0,0,0,0,3.0
2019_1,1000839,4.0,47.0,1.0,1.0,0,0,9.0,0,0,0,0,0,0,0,0,13.0,0,0,0,0,3.0
2019_2,1000838,16.0,20.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,1.0
2019_1,1000838,16.0,20.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,1.0
2019_2,1000837,45.0,13.0,1.0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,2.0
2019_1,1000837,45.0,13.0,1.0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,2.0
2019_2,1000836,21.0,12.0,1.0,0,0,0,0,1.0,0,0,0,0,0,0,0,4.0,0,0,0,0,1.0
2019_1,1000836,21.0,12.0,1.0,0,0,0,0,1.0,0,0,0,0,0,0,0,4.0,0,0,0,0,1.0
2019_2,1000835,25.0,13.0,1.0,0,0,0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_1,1000835,25.0,13.0,1.0,0,0,0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_2,1000834,28.0,21.0,1.0,2.0,0,0,1.0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,2.0
2019_1,1000834,28.0,21.0,1.0,2.0,0,0,1.0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,2.0
2019_2,1000833,25.0,11.0,0,0,0,0,3.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_1,1000833,25.0,11.0,0,0,0,0,3.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_2,1000832,31.0,8.0,0,0,0,0,1.0,0,1.0,0,0,0,0,0,0,2.0,0,0,0,0,0
2019_1,1000832,31.0,8.0,0,0,0,0,1.0,0,1.0,0,0,0,0,0,0,2.0,0,0,0,0,0
2019_2,1000831,32.0,16.0,2.0,0,0,1.0,2.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,4.0
2019_1,1000831,32.0,16.0,2.0,0,0,1.0,2.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,4.0
2019_2,1000830,15.0,9.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_1,1000830,15.0,9.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_2,1000829,11.0,13.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,4.0
2019_1,1000829,11.0,13.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,4.0
2019_2,1000828,26.0,8.0,0,0,0,1.0,2.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0
2019_1,1000828,26.0,8.0,0,0,0,1.0,2.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0
2019_2,1000827,20.0,26.0,1.0,2.0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0
2019_1,1000827,20.0,26.0,1.0,2.0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0
2019_2,1000826,71.0,14.0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0
2019_1,1000826,71.0,14.0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0
2019_2,1000825,21.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_1,1000825,21.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_2,1000824,45.0,6.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_1,1000824,45.0,6.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_2,1000823,16.0,19.0,2.0,0,0,0,4.0,1.0,0,0,0,0,0,0,0,3.0,0,0,0,0,2.0
2019_1,1000823,16.0,19.0,2.0,0,0,0,4.0,1.0,0,0,0,0,0,0,0,3.0,0,0,0,0,2.0
2019_2,1000822,7.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_1,1000822,7.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_2,1000821,6.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0
2019_1,1000821,6.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0
2019_2,1000820,8.0,26.0,1.0,0,0,0,2.0,0,0,0,0,0,0,0,0,7.0,0,0,0,0,3.0
2019_1,1000820,8.0,26.0,1.0,0,0,0,2.0,0,0,0,0,0,0,0,0,7.0,0,0,0,0,3.0
2019_2,1000819,43.0,8.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,2.0
2019_1,1000819,43.0,8.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,2.0
2019_2,1000818,16.0,10.0,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_1,1000818,16.0,10.0,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_2,1000817,23.0,22.0,1.0,0,0,0,3.0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,1.0
2019_1,1000817,23.0,22.0,1.0,0,0,0,3.0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,1.0
2019_2,1000816,17.0,6.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,1.0
2019_1,1000816,17.0,6.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,1.0
2019_2,1000815,26.0,14.0,1.0,0,0,0,2.0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0
2019_1,1000815,26.0,14.0,1.0,0,0,0,2.0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0
2019_2,1000814,64.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0
2019_1,1000814,64.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0
2019_2,1000813,33.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0,0,0,0,3.0
2019_1,1000813,33.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0,0,0,0,3.0
2019_2,1000812,34.0,7.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
2019_1,1000812,34.0,7.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
2019_2,1000811,39.0,6.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,2.0
2019_1,1000811,39.0,6.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,2.0
2019_2,1000810,39.0,13.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,2.0,0,0,0,0,6.0
2019_1,1000810,39.0,13.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,2.0,0,0,0,0,6.0
2019_2,1000809,21.0,11.0,0,0,0,0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_1,1000809,21.0,11.0,0,0,0,0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_2,1000808,119.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
2019_1,1000808,119.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
2019_2,1000807,51.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
2019_1,1000807,51.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
2019_2,1000806,7.0,16.0,1.0,0,0,0,1.0,0,0,0,0,0,0,0,0,6.0,0,0,0,0,4.0
2019_1,1000806,7.0,16.0,1.0,0,0,0,1.0,0,0,0,0,0,0,0,0,6.0,0,0,0,0,4.0
2019_2,1000805,13.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,0,0,0,0,0
2019_1,1000805,13.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,0,0,0,0,0
2019_2,1000804,13.0,13.0,0,0,0,0,2.0,0,0,0,0,0,0,1.0,0,1.0,0,0,0,0,0
2019_1,1000804,13.0,13.0,0,0,0,0,2.0,0,0,0,0,0,0,1.0,0,1.0,0,0,0,0,0
2019_2,1000803,19.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_1,1000803,19.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_2,1000802,9.0,16.0,3.0,1.0,0,0,2.0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2019_1,1000802,9.0,16.0,3.0,1.0,0,0,2.0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2019_2,1000801,41.0,14.0,0,0,0,0,2.0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,2.0
2019_1,1000801,41.0,14.0,0,0,0,0,2.0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,2.0
2019_2,1000800,24.0,23.0,0,1.0,0,0,3.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,4.0
2019_1,1000800,24.0,23.0,0,1.0,0,0,3.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,4.0
2019_2,1000799,9.0,8.0,2.0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_1,1000799,9.0,8.0,2.0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_2,1000798,22.0,10.0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
2019_1,1000798,22.0,10.0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
2019_2,1000797,30.0,16.0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,2.0
2019_1,1000797,30.0,16.0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,2.0
2019_2,1000796,32.0,22.0,1.0,1.0,0,1.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
2019_1,1000796,32.0,22.0,1.0,1.0,0,1.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
2019_2,1000795,43.0,19.0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1.0
2019_1,1000795,43.0,19.0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1.0
2019_2,1000794,26.0,9.0,1.0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_1,1000794,26.0,9.0,1.0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_2,1000793,32.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
2019_1,1000793,32.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
2019_2,1000792,8.0,8.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,2.0
2019_1,1000792,8.0,8.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,2.0
2019_2,1000791,46.0,16.0,0,1.0,0,0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_1,1000791,46.0,16.0,0,1.0,0,0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_2,1000790,29.0,9.0,2.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_1,1000790,29.0,9.0,2.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_2,1000789,22.0,7.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_1,1000789,22.0,7.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_2,1000788,76.0,6.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0
2019_1,1000788,76.0,6.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0
2019_2,1000787,148.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0
2019_1,1000787,148.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0
2019_2,1000786,47.0,18.0,1.0,0,0,0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,7.0
2019_1,1000786,47.0,18.0,1.0,0,0,0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,7.0
2019_2,1000785,54.0,12.0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,2.0
2019_1,1000785,54.0,12.0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,2.0
2019_2,1000784,34.0,3.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_1,1000784,34.0,3.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_2,1000783,7.0,20.0,1.0,0,0,0,2.0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,3.0
2019_1,1000783,7.0,20.0,1.0,0,0,0,2.0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,3.0
2019_2,1000782,9.0,17.0,0,1.0,1.0,1.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_1,1000782,9.0,17.0,0,1.0,1.0,1.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_2,1000781,7.0,8.0,0,0,0,0,3.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1.0
2019_1,1000781,7.0,8.0,0,0,0,0,3.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1.0
2019_2,1000780,47.0,8.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_1,1000780,47.0,8.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_2,1000779,21.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,2.0
2019_1,1000779,21.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,2.0
2019_2,1000778,5.0,11.0,1.0,0,0,0,0,1.0,0,0,0,0,0,0,0,2.0,0,0,0,0,1.0
2019_1,1000778,5.0,11.0,1.0,0,0,0,0,1.0,0,0,0,0,0,0,0,2.0,0,0,0,0,1.0
2019_2,1000777,5.0,10.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,8.0,0,0,0,0,1.0
2019_1,1000777,5.0,10.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,8.0,0,0,0,0,1.0
2019_2,1000776,16.0,8.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0
2019_1,1000776,16.0,8.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0
2019_2,1000775,3.0,27.0,1.0,2.0,0,0,5.0,0,0,0,0,0,0,0,0,3.0,0,0,0,1.0,5.0
2019_1,1000775,3.0,27.0,1.0,2.0,0,0,5.0,0,0,0,0,0,0,0,0,3.0,0,0,0,1.0,5.0
2019_2,1000774,15.0,12.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,4.0,0,0,0,0,2.0
2019_1,1000774,15.0,12.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,4.0,0,0,0,0,2.0
2019_2,1000773,36.0,12.0,3.0,0,0,0,2.0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,2.0
2019_1,1000773,36.0,12.0,3.0,0,0,0,2.0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,2.0
2019_2,1000772,35.0,20.0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,4.0
2019_1,1000772,35.0,20.0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,4.0
2019_2,1000771,20.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0
2019_1,1000771,20.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0
2019_2,1000770,20.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1.0
2019_1,1000770,20.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1.0
2019_2,1000769,24.0,13.0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,5.0
2019_1,1000769,24.0,13.0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,5.0
2019_2,1000768,20.0,19.0,1.0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_1,1000768,20.0,19.0,1.0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_2,1000767,24.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
2019_1,1000767,24.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
2019_2,1000766,12.0,26.0,0,1.0,0,0,3.0,0,0,0,0,0,0,0,0,7.0,0,0,0,0,2.0
2019_1,1000766,12.0,26.0,0,1.0,0,0,3.0,0,0,0,0,0,0,0,0,7.0,0,0,0,0,2.0
2019_2,1000765,1.0,9.0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1.0
2019_1,1000765,1.0,9.0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1.0
2019_2,1000764,2.0,26.0,1.0,1.0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
2019_1,1000764,2.0,26.0,1.0,1.0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
2019_2,1000762,17.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_1,1000762,17.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_2,1000761,40.0,29.0,1.0,1.0,0,0,2.0,1.0,0,0,0,0,0,0,0,3.0,0,0,0,1.0,4.0
2019_1,1000761,40.0,29.0,1.0,1.0,0,0,2.0,1.0,0,0,0,0,0,0,0,3.0,0,0,0,1.0,4.0
2019_2,1000760,8.0,15.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,9.0,0,0,0,0,2.0
2019_1,1000760,8.0,15.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,9.0,0,0,0,0,2.0
